Time;PT100 1 [ºC];PT100 2 [ºC];PT100 3 [ºC];PT100 4 [ºC];Umidade 1 [%];Temp. TH 1 [ºC];Umidade 2 [%];Temp. TH 2 [ºC]
18/09/2020 16:59:09,784;38,603952;-14,892016;32,099162;31,048561;46,997442;27,293491;51,679078;31,000503
18/09/2020 16:59:10,784;38,603798;-14,892168;32,088232;31,043174;46,843112;27,139174;51,73052;31,000503
18/09/2020 16:59:11,783;38,603027;-14,891712;32,076225;31,038095;46,997442;27,293491;51,833405;31,000503
18/09/2020 16:59:12,784;38,602718;-14,890801;32,065603;31,035325;46,997442;27,190613;51,884847;31,000503
18/09/2020 16:59:13,783;38,603027;-14,88989;32,044051;31,026706;47,048885;27,242052;51,987732;30,949057
18/09/2020 16:59:14,784;38,602718;-14,889435;32,033429;31,022551;46,997442;27,190613;52,193501;30,949057
18/09/2020 16:59:15,784;38,60241;-14,888979;32,023423;31,021012;46,945998;27,242052;52,039174;30,949057
18/09/2020 16:59:16,783;38,601484;-14,889283;32,015418;31,017626;46,997442;27,242052;52,244943;30,949057
18/09/2020 16:59:17,784;38,60133;-14,888372;31,999562;31,012239;46,894555;27,190613;52,347828;30,949057
18/09/2020 16:59:18,783;38,601484;-14,888068;31,994328;31,009007;46,997442;27,293491;52,347828;31,000503
18/09/2020 16:59:19,783;38,601176;-14,889283;31,986169;31,005929;46,945998;27,499247;52,656482;30,949057
18/09/2020 16:59:20,783;38,601947;-14,887916;31,974624;31,001157;46,997442;27,34493;52,656482;31,000503
18/09/2020 16:59:21,784;38,602873;-14,885183;31,949532;31,001004;46,945998;27,190613;52,965135;30,949057
18/09/2020 16:59:22,782;38,601484;-14,885183;31,941835;31,003774;47,048885;27,242052;53,119462;31,000503
18/09/2020 16:59:23,783;38,601484;-14,883513;31,934292;31,007775;46,843112;27,242052;53,119462;31,051949
18/09/2020 16:59:24,783;38,601484;-14,884576;31,92875;31,014394;47,100328;27,242052;53,376674;31,051949
18/09/2020 16:59:25,783;38,60025;-14,880324;31,925056;31,021319;47,151771;27,242052;53,428116;31,051949
18/09/2020 16:59:26,783;38,601639;-14,874251;31,920284;31,036095;47,100328;27,242052;53,428116;31,000503
18/09/2020 16:59:27,783;38,601484;-14,87501;31,918283;31,04102;47,100328;27,293491;53,479559;31,051949
18/09/2020 16:59:28,784;38,601176;-14,874403;31,91582;31,045021;47,048885;27,242052;53,582443;31,051949
18/09/2020 16:59:29,783;38,602256;-14,87501;31,915204;31,050408;47,048885;27,190613;53,582443;31,051949
18/09/2020 16:59:30,783;38,602101;-14,875466;31,911971;31,053948;47,048885;27,242052;53,685328;31,103396
18/09/2020 16:59:31,784;38,60241;-14,875769;31,911971;31,057334;47,151771;27,242052;53,685328;30,949057
18/09/2020 16:59:32,784;38,601947;-14,875769;31,910124;31,058873;47,254658;27,190613;53,73677;31,000503
18/09/2020 16:59:33,783;38,603798;-14,874706;31,908585;31,059951;47,254658;27,293491;53,73677;31,051949
18/09/2020 16:59:34,783;38,603644;-14,873188;31,902735;31,06149;47,306101;27,242052;53,73677;31,051949
18/09/2020 16:59:35,783;38,604723;-14,872125;31,90058;31,061336;47,357544;27,242052;53,839655;31,000503
18/09/2020 16:59:36,784;38,604106;-14,873188;31,897347;31,061798;47,203215;27,242052;53,891097;31,051949
18/09/2020 16:59:37,783;38,604878;-14,871366;31,895038;31,06072;47,254658;27,34493;53,891097;31,051949
18/09/2020 16:59:38,784;38,604878;-14,871973;31,889343;31,056257;47,254658;27,242052;53,839655;31,154842
18/09/2020 16:59:39,784;38,603181;-14,869544;31,885802;31,056257;47,203215;27,293491;53,891097;31,103396
18/09/2020 16:59:40,784;38,604723;-14,871366;31,883032;31,054256;47,306101;27,242052;54,045424;31,000503
18/09/2020 16:59:41,783;38,605032;-14,871821;31,879029;31,051332;47,203215;27,190613;53,993982;31,000503
18/09/2020 16:59:42,784;38,602873;-14,868329;31,876566;31,049947;47,357544;27,190613;54,148309;30,949057
18/09/2020 16:59:43,783;38,605495;-14,870607;31,87318;31,04456;47,357544;27,242052;54,199751;31,000503
18/09/2020 16:59:44,783;38,606266;-14,866811;31,868254;31,042559;47,408987;27,242052;54,302636;31,103396
18/09/2020 16:59:45,783;38,607037;-14,866811;31,865175;31,037942;47,306101;27,190613;54,456962;31,051949
18/09/2020 16:59:46,783;38,606266;-14,867114;31,863174;31,037942;47,563317;27,242052;54,40552;31,000503
18/09/2020 16:59:47,783;38,605649;-14,867722;31,858248;31,037326;47,563317;27,242052;54,611289;31,103396
18/09/2020 16:59:48,784;38,60642;-14,867722;31,854862;31,037942;47,563317;27,190613;54,611289;31,103396
18/09/2020 16:59:49,783;38,605649;-14,867114;31,852091;31,042867;47,717647;27,293491;54,714174;31,051949
18/09/2020 16:59:50,784;38,606729;-14,867722;31,849012;31,049023;47,76909;27,139174;54,868501;31,051949
18/09/2020 16:59:51,783;38,605186;-14,866507;31,843317;31,058104;47,717647;27,242052;54,919943;31,154842
18/09/2020 16:59:52,783;38,604878;-14,868329;31,840392;31,063491;47,717647;27,242052;55,022828;31,103396
18/09/2020 16:59:53,784;38,604569;-14,86757;31,839468;31,067031;47,92342;27,242052;55,177155;31,051949
18/09/2020 16:59:54,783;38,603335;-14,866203;31,834235;31,069801;47,974863;27,242052;55,125712;31,051949
18/09/2020 16:59:55,783;38,601947;-14,864989;31,828539;31,078112;48,180636;27,242052;55,280039;31,051949
18/09/2020 16:59:56,782;38,602564;-14,865141;31,82777;31,083345;48,077749;27,242052;55,280039;31,051949
18/09/2020 16:59:57,784;38,601176;-14,866052;31,825307;31,08827;48,283522;27,293491;55,485809;31,051949
18/09/2020 16:59:58,783;38,598708;-14,867722;31,822844;31,088886;48,232079;27,242052;55,588693;31,051949
18/09/2020 16:59:59,783;38,597474;-14,869696;31,818842;31,091349;48,386409;27,242052;55,537251;31,360626
18/09/2020 17:00:00,784;38,59624;-14,870759;31,81253;31,091502;48,334965;27,293491;55,691578;31,103396
18/09/2020 17:00:01,783;38,596703;-14,869848;31,80976;31,091656;48,180636;27,190613;55,794463;31,051949
18/09/2020 17:00:02,783;38,595777;-14,870455;31,808066;31,090271;48,489295;27,293491;55,74302;31,051949
18/09/2020 17:00:03,783;38,595469;-14,87091;31,805911;31,088424;48,437852;27,242052;55,845905;31,051949
18/09/2020 17:00:04,784;38,593926;-14,870455;31,7996;31,085192;48,437852;27,242052;55,845905;31,051949
18/09/2020 17:00:05,783;38,596086;-14,871062;31,795752;31,083807;48,386409;27,190613;55,948789;31,000503
18/09/2020 17:00:06,784;38,594852;-14,86924;31,794982;31,081498;48,437852;27,190613;55,948789;31,051949
18/09/2020 17:00:07,784;38,594081;-14,868785;31,791442;31,080883;48,437852;27,190613;56,051674;31,051949
18/09/2020 17:00:08,784;38,595777;-14,866963;31,784823;31,079959;48,437852;27,190613;56,103116;31,051949
18/09/2020 17:00:09,783;38,596857;-14,866052;31,782206;31,075957;48,386409;27,242052;56,154559;31,051949
18/09/2020 17:00:10,784;38,595315;-14,866811;31,780359;31,073033;48,334965;27,293491;56,308886;31,051949
18/09/2020 17:00:11,783;38,595469;-14,866659;31,77805;31,071956;48,489295;27,242052;56,41177;31,051949
18/09/2020 17:00:12,783;38,597165;-14,866203;31,774356;31,068877;48,386409;27,242052;56,41177;31,103396
18/09/2020 17:00:13,784;38,595932;-14,86347;31,768968;31,064414;48,437852;27,293491;56,41177;31,000503
18/09/2020 17:00:14,783;38,596548;-14,862104;31,766043;31,060566;48,386409;27,190613;56,308886;31,000503
18/09/2020 17:00:15,783;38,597011;-14,861345;31,76435;31,058719;48,437852;27,293491;56,566097;31,051949
18/09/2020 17:00:16,784;38,598245;-14,858308;31,762811;31,056565;48,437852;27,190613;56,566097;30,949057
18/09/2020 17:00:17,783;38,597474;-14,856182;31,76158;31,05164;48,386409;27,242052;56,720424;31,000503
18/09/2020 17:00:18,783;38,599479;-14,857245;31,759117;31,049947;48,386409;27,242052;56,720424;31,000503
18/09/2020 17:00:19,783;38,598708;-14,855423;31,757731;31,046868;48,386409;27,242052;56,874751;31,051949
18/09/2020 17:00:20,783;38,598399;-14,853905;31,75727;31,044406;48,283522;27,242052;56,926193;31,051949
18/09/2020 17:00:21,784;38,600096;-14,852082;31,753883;31,042097;48,283522;27,242052;57,183405;31,103396
18/09/2020 17:00:22,784;38,600713;-14,853297;31,751112;31,039481;48,232079;27,34493;57,28629;31,051949
18/09/2020 17:00:23,783;38,600713;-14,85269;31,749111;31,036864;48,232079;27,190613;57,183405;31,051949
18/09/2020 17:00:24,784;38,601947;-14,850109;31,746495;31,036095;48,283522;27,190613;57,337732;31,103396
18/09/2020 17:00:25,783;38,601022;-14,847679;31,741569;31,032093;48,129193;27,242052;57,492059;31,154842
18/09/2020 17:00:26,783;38,602256;-14,849198;31,740337;31,0304;48,077749;27,242052;57,337732;31,103396
18/09/2020 17:00:27,784;38,602256;-14,847375;31,738336;31,027322;48,180636;27,242052;57,389174;31,000503
18/09/2020 17:00:28,783;38,601022;-14,848438;31,735874;31,026552;48,077749;27,139174;57,389174;31,154842
18/09/2020 17:00:29,783;38,601793;-14,847072;31,732795;31,021781;48,129193;27,242052;57,440616;31,154842
18/09/2020 17:00:30,783;38,602873;-14,844794;31,727561;31,017626;48,077749;27,190613;57,440616;31,154842
18/09/2020 17:00:31,783;38,602564;-14,84692;31,723559;31,014855;48,129193;27,293491;57,646386;31,154842
18/09/2020 17:00:32,783;38,603181;-14,845098;31,720019;31,011315;48,026306;27,190613;57,594943;31,051949
18/09/2020 17:00:33,783;38,602718;-14,846313;31,714785;31,008545;48,077749;27,242052;57,543501;31,103396
18/09/2020 17:00:34,782;38,602873;-14,842061;31,707089;31,00285;48,180636;27,242052;57,594943;31,206288
18/09/2020 17:00:35,783;38,601176;-14,841909;31,704472;31,000696;48,026306;27,242052;57,594943;31,154842
18/09/2020 17:00:36,783;38,603181;-14,84525;31,701086;30,999003;48,232079;27,242052;57,594943;31,154842
18/09/2020 17:00:37,783;38,60349;-14,844491;31,698777;30,998387;48,129193;27,190613;57,543501;31,206288
18/09/2020 17:00:38,783;38,604261;-14,843124;31,692004;30,995309;48,232079;27,190613;57,594943;31,206288
18/09/2020 17:00:39,784;38,60349;-14,84282;31,688772;30,993924;48,232079;27,242052;57,74927;31,154842
18/09/2020 17:00:40,783;38,604723;-14,844946;31,685078;30,992231;48,283522;27,190613;57,74927;31,154842
18/09/2020 17:00:41,783;38,603335;-14,844946;31,681076;30,991307;48,232079;27,242052;57,800713;31,154842
18/09/2020 17:00:42,782;38,603335;-14,84282;31,674303;30,988999;48,232079;27,242052;57,903597;31,154842
18/09/2020 17:00:43,783;38,605803;-14,843731;31,669531;30,986228;48,232079;27,190613;57,903597;31,154842
18/09/2020 17:00:44,784;38,603798;-14,843124;31,666761;30,985613;48,180636;27,242052;57,95504;31,154842
18/09/2020 17:00:45,783;38,604261;-14,845098;31,662143;30,984074;48,232079;27,293491;57,95504;31,154842
18/09/2020 17:00:46,783;38,603798;-14,845098;31,657833;30,981919;48,232079;27,190613;58,006482;31,154842
18/09/2020 17:00:47,783;38,601639;-14,846768;31,651522;30,978225;48,283522;27,293491;58,057924;31,206288
18/09/2020 17:00:48,784;38,600713;-14,847224;31,644904;30,975609;48,026306;27,139174;57,95504;31,154842
18/09/2020 17:00:49,783;38,60025;-14,848287;31,642441;30,972685;48,180636;27,293491;58,057924;31,154842
18/09/2020 17:00:50,784;38,599016;-14,847527;31,638131;30,971146;48,026306;27,293491;58,006482;31,206288
18/09/2020 17:00:51,783;38,59732;-14,84692;31,631666;30,967144;48,026306;27,242052;58,160809;31,206288
18/09/2020 17:00:52,783;38,596857;-14,848894;31,627356;30,965143;47,974863;27,139174;58,212251;31,154842
18/09/2020 17:00:53,784;38,597011;-14,847679;31,622893;30,963912;47,92342;27,242052;58,109366;31,154842
18/09/2020 17:00:54,784;38,596548;-14,848742;31,619968;30,962065;47,974863;27,293491;58,160809;31,103396
18/09/2020 17:00:55,784;38,597165;-14,846313;31,613042;30,95714;47,92342;27,242052;58,109366;31,103396
18/09/2020 17:00:56,783;38,597165;-14,84692;31,610733;30,955601;47,820533;27,242052;58,263693;31,103396
18/09/2020 17:00:57,783;38,597474;-14,846464;31,607039;30,954062;47,61476;27,139174;58,212251;31,103396
18/09/2020 17:00:58,783;38,598245;-14,846009;31,604576;30,950522;47,666204;27,293491;58,263693;31,154842
18/09/2020 17:00:59,783;38,597937;-14,844794;31,600112;30,947444;47,820533;27,087735;58,469463;31,154842
18/09/2020 17:01:00,783;38,598708;-14,844642;31,598265;30,947752;47,717647;27,293491;58,41802;31,103396
18/09/2020 17:01:01,784;38,599016;-14,843428;31,59688;30,950368;47,717647;27,293491;58,520905;31,154842
18/09/2020 17:01:02,783;38,599633;-14,845098;31,594263;30,95006;47,61476;27,293491;58,675232;31,103396
18/09/2020 17:01:03,784;38,600405;-14,844035;31,594109;30,952985;47,563317;27,190613;58,520905;31,103396
18/09/2020 17:01:04,783;38,600559;-14,842668;31,589184;30,957756;47,511874;27,242052;58,726674;31,103396
18/09/2020 17:01:05,784;38,60025;-14,843124;31,587952;30,961142;47,61476;27,242052;58,829559;31,103396
18/09/2020 17:01:06,783;38,600867;-14,842517;31,586721;30,963912;47,306101;27,190613;58,778116;31,206288
18/09/2020 17:01:07,783;38,601793;-14,842365;31,585951;30,965605;47,408987;27,293491;58,932443;31,103396
18/09/2020 17:01:08,783;38,601484;-14,840998;31,581949;30,968529;47,306101;27,190613;58,932443;31,206288
18/09/2020 17:01:09,783;38,602564;-14,838569;31,579795;30,968221;47,460431;27,190613;58,932443;31,154842
18/09/2020 17:01:10,784;38,603798;-14,840391;31,577024;30,96776;47,460431;27,242052;59,601193;31,103396
18/09/2020 17:01:11,784;38,60349;-14,83948;31,575023;30,968529;47,357544;27,293491;58,983886;31,154842
18/09/2020 17:01:12,784;38,605032;-14,83781;31,571175;30,968529;47,460431;27,293491;59,138213;31,206288
18/09/2020 17:01:13,783;38,603952;-14,838113;31,568712;30,96699;47,408987;27,190613;59,08677;31,257734
18/09/2020 17:01:14,782;38,605032;-14,83705;31,565788;30,965297;47,460431;27,293491;59,035328;31,154842
18/09/2020 17:01:15,783;38,605649;-14,83781;31,563325;30,96422;47,357544;27,242052;59,138213;31,154842
18/09/2020 17:01:16,784;38,608425;-14,834773;31,558861;30,958217;47,408987;27,242052;59,189655;31,154842
18/09/2020 17:01:17,784;38,606729;-14,83371;31,55486;30,955447;47,357544;27,139174;59,241097;31,206288
18/09/2020 17:01:18,784;38,607808;-14,834469;31,551319;30,953293;47,408987;27,293491;59,29254;31,206288
18/09/2020 17:01:19,784;38,607037;-14,835988;31,555321;30,950984;47,563317;27,087735;59,395424;31,257734
18/09/2020 17:01:20,784;38,607191;-14,83538;31,55486;30,950214;47,460431;27,242052;59,395424;31,154842
18/09/2020 17:01:21,784;38,607654;-14,834317;31,556091;30,955293;47,460431;27,242052;59,395424;31,257734
18/09/2020 17:01:22,784;38,608117;-14,837506;31,560093;30,962065;47,511874;27,242052;59,549751;31,206288
18/09/2020 17:01:23,784;38,608271;-14,838569;31,56471;30,972069;47,563317;27,293491;59,498309;31,206288
18/09/2020 17:01:24,783;38,607963;-14,838721;31,571483;30,984535;47,563317;27,190613;59,652636;31,154842
18/09/2020 17:01:25,783;38,608117;-14,839784;31,586721;31,005313;47,563317;27,242052;59,601193;31,257734
18/09/2020 17:01:26,783;38,606266;-14,839784;31,592262;31,013932;47,460431;27,190613;59,549751;31,154842
18/09/2020 17:01:27,783;38,605495;-14,840087;31,600728;31,022705;47,61476;27,242052;59,704078;31,257734
18/09/2020 17:01:28,783;38,606112;-14,840543;31,607808;31,029323;47,61476;27,242052;59,704078;31,257734
18/09/2020 17:01:29,783;38,60349;-14,844035;31,61966;31,03671;47,563317;27,190613;59,704078;31,257734
18/09/2020 17:01:30,783;38,603027;-14,842213;31,626587;31,04025;47,717647;27,293491;59,704078;31,257734
18/09/2020 17:01:31,783;38,60349;-14,84525;31,632744;31,042559;47,666204;27,190613;59,704078;31,206288
18/09/2020 17:01:32,783;38,60133;-14,846616;31,636746;31,043328;47,92342;27,293491;59,704078;31,257734
18/09/2020 17:01:33,783;38,601793;-14,847831;31,642441;31,044406;47,61476;27,242052;59,909847;31,206288
18/09/2020 17:01:34,783;38,600405;-14,848135;31,648136;31,046253;47,666204;27,242052;59,96129;31,206288
18/09/2020 17:01:35,784;38,599325;-14,849653;31,653215;31,046407;47,717647;27,190613;59,75552;31,154842
18/09/2020 17:01:36,784;38,599171;-14,848894;31,657063;31,046561;47,61476;27,242052;59,858405;31,206288
18/09/2020 17:01:37,783;38,60025;-14,847679;31,660758;31,046253;47,717647;27,242052;59,909847;31,206288
18/09/2020 17:01:38,784;38,599325;-14,847831;31,66753;31,047484;47,717647;27,293491;59,909847;31,206288
18/09/2020 17:01:39,783;38,600713;-14,847072;31,671378;31,047638;47,820533;27,293491;59,858405;31,154842
18/09/2020 17:01:40,784;38,600559;-14,846464;31,674919;31,048254;47,717647;27,242052;60,012732;31,206288
18/09/2020 17:01:41,783;38,601022;-14,84358;31,679998;31,049947;47,717647;27,242052;60,012732;31,257734
18/09/2020 17:01:42,783;38,601022;-14,843428;31,688926;31,051947;47,61476;27,190613;60,012732;31,154842
18/09/2020 17:01:43,783;38,60241;-14,842517;31,692466;31,052717;47,717647;27,34493;60,218501;31,154842
18/09/2020 17:01:44,783;38,602873;-14,842213;31,697854;31,052563;47,666204;27,190613;60,167059;31,257734
18/09/2020 17:01:45,783;38,604723;-14,841454;31,698161;31,052563;47,717647;27,242052;60,167059;31,206288
18/09/2020 17:01:46,784;38,603027;-14,842668;31,701394;31,05164;47,666204;27,242052;60,167059;31,206288
18/09/2020 17:01:47,784;38,604261;-14,839935;31,702317;31,049793;47,717647;27,242052;60,167059;31,257734
18/09/2020 17:01:48,784;38,605032;-14,839328;31,705242;31,049485;47,717647;27,34493;60,321386;31,257734
18/09/2020 17:01:49,784;38,605803;-14,837354;31,703703;31,046561;47,666204;27,242052;60,372828;31,257734
18/09/2020 17:01:50,783;38,606266;-14,837961;31,704165;31,045637;47,820533;27,242052;60,321386;31,206288
18/09/2020 17:01:51,783;38,608734;-14,836899;31,700778;31,04025;47,61476;27,242052;60,269943;31,206288
18/09/2020 17:01:52,783;38,60858;-14,835684;31,699701;31,038865;47,61476;27,242052;60,321386;31,257734
18/09/2020 17:01:53,784;38,607963;-14,836595;31,698315;31,035325;47,820533;27,242052;60,218501;31,257734
18/09/2020 17:01:54,783;38,609814;-14,835077;31,69616;31,032555;47,76909;27,190613;60,321386;31,257734
18/09/2020 17:01:55,784;38,611048;-14,832799;31,690465;31,025783;47,666204;27,242052;60,42427;31,30918
18/09/2020 17:01:56,782;38,613053;-14,830977;31,687541;31,022243;47,820533;27,242052;60,681482;31,257734
18/09/2020 17:01:57,783;38,614749;-14,831888;31,684924;31,020704;47,76909;27,190613;60,475713;31,206288
18/09/2020 17:01:58,784;38,61367;-14,827788;31,68123;31,016087;47,76909;27,139174;60,63004;31,154842
18/09/2020 17:01:59,783;38,617834;-14,825966;31,676766;31,010084;47,871976;27,293491;60,63004;31,257734
18/09/2020 17:02:00,784;38,617989;-14,826422;31,674457;31,00639;47,76909;27,190613;60,578597;31,257734
18/09/2020 17:02:01,783;38,619223;-14,825055;31,671532;31,002389;47,871976;27,242052;60,732924;31,257734
18/09/2020 17:02:02,784;38,618606;-14,825511;31,670455;30,998849;47,717647;27,190613;60,784367;31,206288
18/09/2020 17:02:03,783;38,621536;-14,825966;31,668454;30,990692;47,871976;27,293491;60,732924;31,257734
18/09/2020 17:02:04,783;38,622307;-14,824751;31,667376;30,986536;47,717647;27,242052;60,887251;31,257734
18/09/2020 17:02:05,784;38,621073;-14,825207;31,66476;30,983766;47,717647;27,293491;60,835809;31,360626
18/09/2020 17:02:06,784;38,622924;-14,8246;31,660758;30,980226;47,92342;27,34493;60,835809;31,206288
18/09/2020 17:02:07,784;38,620765;-14,824448;31,659065;30,974839;47,76909;27,190613;60,887251;31,154842
18/09/2020 17:02:08,783;38,62385;-14,825511;31,656602;30,967452;47,76909;27,242052;60,887251;31,257734
18/09/2020 17:02:09,783;38,62277;-14,824296;31,655524;30,963758;47,820533;27,242052;61,09302;31,257734
18/09/2020 17:02:10,784;38,621999;-14,82217;31,653523;30,961142;47,820533;27,293491;61,041578;31,206288
18/09/2020 17:02:11,784;38,621845;-14,821259;31,653523;30,960372;47,717647;27,293491;61,144463;31,257734
18/09/2020 17:02:12,784;38,622153;-14,82384;31,651214;30,955139;47,76909;27,139174;61,09302;31,206288
18/09/2020 17:02:13,784;38,620919;-14,82217;31,649367;30,953139;47,76909;27,293491;61,144463;31,257734
18/09/2020 17:02:14,784;38,621073;-14,824903;31,648598;30,949445;47,820533;27,139174;61,29879;31,206288
