Time;PT100 1 [ºC];PT100 2 [ºC];PT100 3 [ºC];PT100 4 [ºC];Umidade 1 [%];Temp. TH 1 [ºC];Umidade 2 [%];Temp. TH 2 [ºC];
15/10/2020 15:44:15,336;39,177176;17,112678;36,497466;36,517127;62,636181;26,779101;68,963694;34,395946;
15/10/2020 15:44:16,394;39,177947;17,11513;36,500241;36,519132;62,584737;26,779101;68,809367;34,3445;
15/10/2020 15:44:17,589;39,183038;17,121721;36,504865;36,523756;62,79051;26,727662;68,809367;34,395946;
15/10/2020 15:44:18,654;39,183347;17,122794;36,506253;36,525761;62,636181;26,779101;68,809367;34,447392;
15/10/2020 15:44:19,737;39,188129;17,127239;36,508411;36,528381;62,79051;26,83054;68,912252;34,293054;
15/10/2020 15:44:20,773;39,193528;17,132911;36,514268;36,531773;62,841953;26,727662;68,860809;34,3445;
15/10/2020 15:44:21,766;39,195534;17,137356;36,514114;36,532389;62,841953;26,727662;68,963694;34,395946;
15/10/2020 15:44:22,776;39,197848;17,138735;36,515502;36,533469;62,893397;26,83054;68,706482;34,447392;
15/10/2020 15:44:23,742;39,202013;17,141801;36,517197;36,537014;62,893397;26,83054;68,706482;34,395946;
15/10/2020 15:44:24,878;39,20695;17,147626;36,520743;36,539327;62,841953;26,779101;68,757925;34,3445;
15/10/2020 15:44:26,011;39,208493;17,149772;36,521822;36,541331;62,893397;26,779101;68,65504;34,3445;
15/10/2020 15:44:27,085;39,21127;17,152071;36,521976;36,540714;62,841953;26,779101;68,65504;34,3445;
15/10/2020 15:44:28,298;39,214972;17,156056;36,523517;36,541639;62,841953;26,727662;68,757925;34,395946;
15/10/2020 15:44:29,445;39,215127;17,157129;36,524288;36,539943;62,893397;26,779101;68,706482;34,395946;
15/10/2020 15:44:30,563;39,216824;17,158662;36,527217;36,535627;62,79051;26,779101;68,706482;34,447392;
15/10/2020 15:44:31,747;39,216207;17,161574;36,527063;36,533623;62,841953;26,779101;68,706482;34,395946;
15/10/2020 15:44:32,866;39,218829;17,163107;36,530762;36,532852;62,841953;26,779101;68,65504;34,3445;
15/10/2020 15:44:33,949;39,219292;17,164027;36,531995;36,530231;63,09917;26,779101;68,65504;34,395946;
15/10/2020 15:44:35,121;39,219292;17,165866;36,534924;36,533469;62,996283;26,727662;68,552155;34,3445;
15/10/2020 15:44:36,300;39,222532;17,16556;36,537545;36,535319;62,94484;26,727662;68,706482;34,395946;
15/10/2020 15:44:37,403;39,221915;17,165866;36,542015;36,53686;63,09917;26,779101;68,757925;34,3445;
15/10/2020 15:44:38,467;39,222377;17,165866;36,542786;36,537477;63,202056;26,83054;68,706482;34,3445;
15/10/2020 15:44:39,632;39,222069;17,1651;36,546485;36,538093;63,150613;26,779101;68,603598;34,3445;
15/10/2020 15:44:40,646;39,224229;17,16326;36,548952;36,537477;63,356386;26,83054;68,603598;34,395946;
15/10/2020 15:44:41,798;39,222377;17,162801;36,55296;36,540868;63,202056;26,83054;68,552155;34,3445;
15/10/2020 15:44:42,887;39,224537;17,162187;36,554655;36,542256;63,150613;27,705003;68,603598;34,3445;
15/10/2020 15:44:43,944;39,222686;17,161268;36,55373;36,544722;63,304942;26,779101;68,706482;34,498838;
15/10/2020 15:44:44,948;39,225617;17,163567;36,555272;36,54426;63,202056;26,779101;68,65504;34,395946;
15/10/2020 15:44:46,001;39,225926;17,162954;36,555734;36,549039;63,202056;26,881979;68,603598;34,395946;
15/10/2020 15:44:47,231;39,226234;17,162187;36,556505;36,548731;63,202056;26,779101;68,449271;34,395946;
15/10/2020 15:44:48,413;39,229011;17,161115;36,555888;36,552893;63,202056;26,779101;68,449271;34,3445;
15/10/2020 15:44:49,574;39,228703;17,161574;36,556505;36,556747;63,202056;26,779101;68,397828;34,395946;
15/10/2020 15:44:50,671;39,227931;17,158049;36,558509;36,560139;62,94484;26,779101;68,397828;34,447392;
15/10/2020 15:44:51,796;39,228086;17,158049;36,561592;36,56276;63,047726;26,779101;68,500713;34,447392;
15/10/2020 15:44:52,957;39,228548;17,157436;36,56113;36,566151;62,94484;26,779101;68,449271;34,395946;
15/10/2020 15:44:53,991;39,223766;17,15437;36,565292;36,570468;63,047726;26,83054;68,500713;34,447392;
15/10/2020 15:44:55,048;39,222223;17,152224;36,566833;36,574476;62,996283;26,779101;68,449271;34,447392;
15/10/2020 15:44:56,130;39,219909;17,152837;36,569454;36,577097;62,94484;26,83054;68,397828;34,3445;
15/10/2020 15:44:57,258;39,220063;17,149772;36,571458;36,584805;62,996283;26,779101;68,397828;34,395946;
15/10/2020 15:44:58,350;39,217441;17,148852;36,573461;36,587272;62,996283;26,83054;68,397828;34,395946;
15/10/2020 15:44:59,437;39,214972;17,147013;36,575311;36,588042;63,09917;26,727662;68,346386;34,447392;
15/10/2020 15:45:00,635;39,211733;17,143947;36,577161;36,591126;62,996283;26,83054;68,500713;34,395946;
15/10/2020 15:45:01,806;39,207567;17,143181;36,579782;36,590509;62,996283;26,779101;68,449271;34,395946;
15/10/2020 15:45:02,892;39,206487;17,140575;36,582556;36,590663;63,09917;26,779101;68,500713;34,447392;
15/10/2020 15:45:03,998;39,204328;17,140728;36,582556;36,587734;63,09917;26,624784;68,397828;34,447392;
15/10/2020 15:45:05,093;39,204482;17,139808;36,585331;36,585267;63,150613;26,83054;68,552155;34,447392;
15/10/2020 15:45:06,140;39,203402;17,139348;36,586564;36,588659;63,150613;26,779101;68,346386;34,395946;
15/10/2020 15:45:07,219;39,202322;17,138429;36,588722;36,588197;62,996283;26,779101;68,552155;34,447392;
15/10/2020 15:45:08,322;39,201705;17,138122;36,590264;36,590355;63,047726;26,881979;68,552155;34,3445;
15/10/2020 15:45:09,402;39,201705;17,139348;36,593964;36,594209;62,996283;26,779101;68,449271;34,447392;
15/10/2020 15:45:10,532;39,202631;17,138735;36,595659;36,596521;63,047726;26,83054;68,449271;34,447392;
15/10/2020 15:45:11,604;39,201705;17,139348;36,598126;36,599451;62,94484;26,83054;68,500713;34,498838;
15/10/2020 15:45:12,689;39,202631;17,139042;36,604908;36,60423;63,047726;26,83054;68,397828;34,498838;
15/10/2020 15:45:13,842;39,200316;17,137969;36,606758;36,604538;62,79051;26,779101;68,449271;34,498838;
15/10/2020 15:45:15,013;39,198928;17,139348;36,612924;36,605617;62,841953;26,779101;68,500713;34,447392;
15/10/2020 15:45:16,053;39,19754;17,139655;36,614003;36,606696;62,79051;26,727662;68,397828;34,498838;
15/10/2020 15:45:17,173;39,195688;17,138429;36,618011;36,608855;63,047726;26,83054;68,500713;34,447392;
15/10/2020 15:45:18,245;39,195688;17,13613;36,620015;36,612709;63,150613;26,727662;68,500713;34,498838;
15/10/2020 15:45:19,357;39,192449;17,135976;36,624023;36,616871;63,202056;26,83054;68,397828;34,395946;
15/10/2020 15:45:20,426;39,190289;17,135516;36,625256;36,616563;63,510715;26,779101;68,346386;34,447392;
15/10/2020 15:45:21,504;39,18998;17,133371;36,62649;36,618721;63,510715;26,881979;68,449271;34,447392;
15/10/2020 15:45:22,670;39,190134;17,134137;36,628648;36,618875;63,407829;26,933418;68,397828;34,447392;
15/10/2020 15:45:24,080;39,18998;17,134443;36,631422;36,620109;63,510715;27,396369;68,500713;34,447392;
15/10/2020 15:45:25,166;39,189363;17,132451;36,631731;36,620263;63,665045;26,779101;68,552155;34,498838;
15/10/2020 15:45:26,387;39,192603;17,133984;36,634043;36,621496;63,510715;26,83054;68,500713;34,447392;
15/10/2020 15:45:27,374;39,193374;17,133371;36,634814;36,6235;63,613602;26,933418;68,449271;34,447392;
15/10/2020 15:45:28,454;39,196305;17,131071;36,636664;36,625813;63,562159;26,881979;68,346386;34,447392;
15/10/2020 15:45:29,738;39,19754;17,129385;36,638051;36,626738;63,459272;26,83054;68,500713;34,498838;
15/10/2020 15:45:30,893;39,19754;17,128466;36,639593;36,629667;63,459272;26,933418;68,397828;34,447392;
15/10/2020 15:45:32,111;39,200779;17,125553;36,640363;36,627971;63,253499;26,881979;68,449271;34,60173;
15/10/2020 15:45:33,187;39,19754;17,125247;36,642059;36,62828;63,202056;26,83054;68,449271;34,498838;
15/10/2020 15:45:34,179;39,200625;17,122488;36,643601;36,628434;63,047726;26,83054;68,449271;34,498838;
15/10/2020 15:45:35,420;39,199699;17,119729;36,644525;36,62458;63,09917;26,933418;68,500713;34,498838;
15/10/2020 15:45:36,564;39,198465;17,118502;36,644834;36,624888;62,893397;26,83054;68,500713;34,498838;
15/10/2020 15:45:37,774;39,197385;17,11467;36,646375;36,620571;62,841953;26,83054;68,449271;34,447392;
15/10/2020 15:45:38,915;39,193991;17,113444;36,646375;36,619492;62,94484;26,933418;68,397828;34,447392;
15/10/2020 15:45:40,204;39,192294;17,108692;36,6473;36,61533;62,841953;26,933418;68,294944;34,550284;
15/10/2020 15:45:41,368;39,18998;17,107773;36,648071;36,613634;62,584737;26,881979;68,346386;34,498838;
15/10/2020 15:45:42,449;39,187049;17,106853;36,649921;36,611167;62,739067;26,881979;68,294944;34,498838;
15/10/2020 15:45:43,586;39,184426;17,103174;36,651925;36,609163;62,687624;26,779101;68,346386;34,447392;
15/10/2020 15:45:44,786;39,183809;17,101795;36,653466;36,60793;62,687624;26,83054;68,243502;34,550284;
15/10/2020 15:45:45,942;39,180878;17,098576;36,653929;36,60423;62,430408;26,881979;68,243502;34,498838;
15/10/2020 15:45:47,057;39,179335;17,097809;36,653621;36,602996;62,481851;26,933418;68,140617;34,550284;
15/10/2020 15:45:48,230;39,179335;17,095664;36,654854;36,601146;62,327521;27,139174;68,192059;34,498838;
15/10/2020 15:45:49,366;39,175633;17,092905;36,656395;36,597601;62,276078;26,83054;68,243502;34,447392;
15/10/2020 15:45:50,363;39,173782;17,093058;36,656395;36,596984;62,276078;26,933418;68,140617;34,60173;
15/10/2020 15:45:51,521;39,169771;17,089073;36,657783;36,598217;62,327521;26,779101;68,140617;34,447392;
15/10/2020 15:45:52,673;39,173782;17,089226;36,657166;36,60053;62,276078;26,83054;68,037732;34,498838;
15/10/2020 15:45:53,922;39,170542;17,086467;36,658245;36,601763;62,276078;26,881979;68,140617;34,498838;
15/10/2020 15:45:55,099;39,168845;17,086927;36,658862;36,602688;62,173192;26,83054;68,037732;34,498838;
15/10/2020 15:45:56,151;39,167302;17,085394;36,658862;36,605771;62,070305;26,83054;68,089175;34,498838;
15/10/2020 15:45:57,391;39,164063;17,082022;36,659324;36,607467;62,121748;26,83054;67,98629;34,498838;
15/10/2020 15:45:58,506;39,158972;17,079263;36,659016;36,609009;62,121748;26,933418;67,883405;34,498838;
15/10/2020 15:45:59,620;39,15712;17,075277;36,657166;36,612709;62,224635;26,881979;67,883405;34,550284;
15/10/2020 15:46:00,788;39,155578;17,072825;36,658399;36,616871;62,533294;26,83054;67,831963;34,3445;
15/10/2020 15:46:02,005;39,149715;17,069606;36,660712;36,627509;62,481851;26,881979;67,831963;34,498838;
15/10/2020 15:46:03,362;39,14771;17,067;36,660712;36,635217;62,687624;26,881979;67,883405;34,550284;
15/10/2020 15:46:04,503;39,146476;17,065314;36,662716;36,642925;62,533294;26,779101;67,934848;34,550284;
15/10/2020 15:46:05,619;39,145859;17,063935;36,664874;36,647242;62,687624;26,881979;67,934848;34,550284;
15/10/2020 15:46:06,611;39,14663;17,062402;36,667649;36,649863;62,79051;26,881979;67,626194;34,550284;
15/10/2020 15:46:07,747;39,14447;17,062555;36,670886;36,657109;62,841953;26,933418;67,831963;34,550284;
15/10/2020 15:46:08,850;39,144933;17,061482;36,67289;36,659575;62,893397;26,881979;67,780521;34,550284;
15/10/2020 15:46:10,071;39,144007;17,05949;36,678285;36,664509;62,841953;27,036296;67,883405;34,498838;
15/10/2020 15:46:11,165;39,142619;17,059796;36,680443;36,666359;62,841953;26,83054;67,883405;34,60173;
15/10/2020 15:46:12,298;39,142619;17,058877;36,681831;36,667592;63,047726;26,83054;67,883405;34,60173;
15/10/2020 15:46:13,403;39,141848;17,058877;36,686764;36,668363;62,94484;26,984857;67,883405;34,60173;
15/10/2020 15:46:14,601;39,140151;17,059337;36,687689;36,667901;63,09917;26,779101;67,934848;34,498838;
15/10/2020 15:46:15,739;39,144625;17,060103;36,688459;36,669134;62,841953;26,83054;67,729078;34,550284;
15/10/2020 15:46:16,885;39,145859;17,062709;36,690926;36,668363;62,79051;26,83054;67,780521;34,447392;
15/10/2020 15:46:17,968;39,147401;17,065161;36,690618;36,668826;62,893397;26,83054;67,883405;34,60173;
15/10/2020 15:46:19,099;39,149561;17,067767;36,689384;36,667284;62,893397;26,933418;67,934848;34,550284;
15/10/2020 15:46:20,190;39,152184;17,070679;36,689539;36,670676;62,841953;26,881979;67,883405;34,550284;
15/10/2020 15:46:21,331;39,15203;17,072365;36,690463;36,668209;62,94484;26,933418;67,883405;34,60173;
15/10/2020 15:46:22,456;39,155269;17,076504;36,690155;36,668671;62,841953;26,83054;67,831963;34,550284;
15/10/2020 15:46:23,568;39,156041;17,078343;36,690772;36,66713;62,841953;26,83054;67,883405;34,550284;
15/10/2020 15:46:24,641;39,156503;17,081409;36,691234;36,665126;62,893397;26,881979;67,780521;34,60173;
15/10/2020 15:46:25,933;39,159434;17,082022;36,691851;36,662659;62,996283;26,83054;67,729078;34,550284;
15/10/2020 15:46:27,002;39,160669;17,084168;36,690618;36,662351;62,893397;26,881979;67,729078;34,498838;
15/10/2020 15:46:28,039;39,160977;17,084321;36,687226;36,659113;62,841953;26,933418;67,780521;34,550284;
15/10/2020 15:46:29,113;39,161749;17,084781;36,688305;36,657725;62,841953;26,881979;67,677636;34,60173;
15/10/2020 15:46:30,197;39,162828;17,084321;36,687689;36,656955;62,739067;26,881979;67,677636;34,550284;
15/10/2020 15:46:31,280;39,15928;17,083861;36,690155;36,659575;62,687624;26,933418;67,626194;34,550284;
15/10/2020 15:46:32,329;39,15928;17,085241;36,691851;36,660655;62,79051;26,933418;67,626194;34,498838;
15/10/2020 15:46:33,468;39,157583;17,0857;36,691697;36,663121;62,636181;26,676223;67,677636;34,550284;
15/10/2020 15:46:34,626;39,158972;17,08662;36,694009;36,666976;62,79051;26,881979;67,677636;34,60173;
15/10/2020 15:46:35,687;39,16036;17,085241;36,695242;36,668517;62,687624;26,881979;67,729078;34,550284;
15/10/2020 15:46:36,765;39,15928;17,086007;36,698171;36,671446;62,739067;26,933418;67,626194;34,60173;
15/10/2020 15:46:37,868;39,160823;17,084627;36,698634;36,672371;62,739067;26,83054;67,574752;34,550284;
15/10/2020 15:46:38,944;39,16036;17,083554;36,700946;36,673142;62,687624;26,933418;67,626194;34,498838;
15/10/2020 15:46:39,970;39,160052;17,082788;36,702796;36,67453;62,584737;26,83054;67,574752;34,550284;
15/10/2020 15:46:41,168;39,155578;17,082022;36,70665;36,673451;62,636181;26,933418;67,523309;34,550284;
15/10/2020 15:46:42,352;39,154806;17,080949;36,707883;36,675146;62,533294;26,779101;67,626194;34,498838;
15/10/2020 15:46:43,523;39,154035;17,078496;36,711737;36,680388;62,636181;26,881979;67,523309;34,550284;
15/10/2020 15:46:44,685;39,154498;17,078036;36,713124;36,679155;62,481851;26,881979;67,523309;34,550284;
15/10/2020 15:46:45,792;39,153726;17,076197;36,719291;36,685476;62,430408;26,881979;67,523309;34,550284;
15/10/2020 15:46:46,897;39,152338;17,076504;36,720216;36,686709;62,430408;26,881979;67,523309;34,550284;
15/10/2020 15:46:48,035;39,153418;17,079109;36,723453;36,690872;62,481851;26,881979;67,574752;34,498838;
15/10/2020 15:46:49,254;39,157892;17,079569;36,725765;36,690255;62,430408;26,881979;67,471867;34,550284;
15/10/2020 15:46:50,358;39,158509;17,082635;36,72669;36,692259;62,533294;26,881979;67,523309;34,60173;
15/10/2020 15:46:51,480;39,168074;17,086773;36,732702;36,69303;62,636181;26,933418;67,574752;34,550284;
15/10/2020 15:46:52,593;39,167765;17,089686;36,733473;36,695497;62,636181;26,881979;67,574752;34,653176;
15/10/2020 15:46:53,812;39,169925;17,091678;36,735169;36,693955;62,430408;26,83054;67,626194;34,60173;
15/10/2020 15:46:54,965;39,17517;17,093518;36,738869;36,696268;62,327521;26,933418;67,626194;34,60173;
15/10/2020 15:46:56,189;39,176867;17,09597;36,741181;36,697347;62,224635;26,83054;67,574752;34,550284;
15/10/2020 15:46:57,392;39,179181;17,099802;36,744572;36,69858;62,327521;26,881979;67,471867;34,60173;
15/10/2020 15:46:58,452;39,184581;17,100262;36,746885;36,699197;62,121748;26,881979;67,626194;34,653176;
15/10/2020 15:46:59,619;39,188129;17,101488;36,75043;36,699814;62,070305;26,83054;67,523309;34,550284;
15/10/2020 15:47:00,750;39,188746;17,101335;36,748889;36,700584;61,967419;26,933418;67,420425;34,60173;
15/10/2020 15:47:02,028;39,192294;17,103787;36,748735;36,695188;61,761646;26,881979;67,420425;34,60173;
15/10/2020 15:47:03,192;39,190906;17,103941;36,749968;36,692259;61,864532;26,933418;67,471867;34,60173;
15/10/2020 15:47:04,291;39,190906;17,102101;36,746731;36,69303;61,761646;26,933418;67,420425;34,60173;
15/10/2020 15:47:05,531;39,190289;17,101182;36,746731;36,695959;61,658759;26,83054;67,471867;34,60173;
15/10/2020 15:47:06,699;39,188283;17,101948;36,747347;36,698272;61,761646;26,933418;67,368982;34,60173;
15/10/2020 15:47:07,800;39,184581;17,099496;36,750585;36,705826;61,761646;26,933418;67,368982;34,550284;
15/10/2020 15:47:08,843;39,186123;17,098116;36,753051;36,70598;62,018862;26,881979;67,31754;34,60173;
15/10/2020 15:47:10,023;39,183964;17,09735;36,75598;36,705672;62,018862;26,881979;67,31754;34,60173;
15/10/2020 15:47:11,039;39,183655;17,095664;36,760913;36,710914;62,173192;26,881979;67,266098;34,704623;
15/10/2020 15:47:12,246;39,183501;17,09551;36,760142;36,709372;62,121748;26,881979;67,31754;34,550284;
15/10/2020 15:47:13,520;39,183038;17,097043;36,765846;36,707522;62,070305;26,83054;67,368982;34,60173;
15/10/2020 15:47:14,645;39,183655;17,097196;36,766617;36,70783;62,173192;26,83054;67,368982;34,653176;
15/10/2020 15:47:15,712;39,185506;17,098729;36,769238;36,699968;62,070305;26,881979;67,420425;34,60173;
15/10/2020 15:47:16,957;39,187049;17,099649;36,771242;36,697964;62,070305;26,984857;67,266098;34,550284;
15/10/2020 15:47:18,237;39,18998;17,102408;36,772475;36,69303;62,070305;26,881979;67,163213;34,550284;
15/10/2020 15:47:19,311;39,193066;17,104707;36,774633;36,686863;61,813089;26,83054;67,111771;34,498838;
15/10/2020 15:47:20,425;39,195843;17,106546;36,774479;36,685476;61,967419;27,139174;67,163213;34,60173;
15/10/2020 15:47:21,646;39,200471;17,110992;36,774788;36,676997;61,813089;26,881979;67,111771;34,653176;
15/10/2020 15:47:22,804;39,203556;17,112984;36,776637;36,679617;61,864532;26,984857;67,163213;34,60173;
15/10/2020 15:47:24,046;39,206025;17,11605;36,777717;36,678076;61,864532;26,933418;67,163213;34,60173;
15/10/2020 15:47:25,228;39,207104;17,117736;36,776792;36,678384;61,813089;26,881979;67,214655;34,550284;
15/10/2020 15:47:26,418;39,207722;17,115896;36,779721;36,681159;61,864532;26,779101;67,163213;34,498838;
15/10/2020 15:47:27,505;39,208184;17,115437;36,779875;36,679617;61,915975;26,933418;67,111771;34,550284;
15/10/2020 15:47:28,634;39,208493;17,117276;36,778796;36,679772;61,915975;26,933418;67,163213;34,550284;
15/10/2020 15:47:29,756;39,211887;17,116663;36,781571;36,682084;61,813089;26,881979;67,266098;34,60173;
15/10/2020 15:47:30,942;39,215744;17,118042;36,782804;36,681159;61,710203;26,933418;67,163213;34,550284;
15/10/2020 15:47:32,190;39,215281;17,119269;36,784962;36,681622;61,710203;26,881979;67,111771;34,550284;
15/10/2020 15:47:33,426;39,214355;17,118962;36,786195;36,677767;61,761646;27,036296;67,163213;34,550284;
15/10/2020 15:47:34,681;39,212967;17,119269;36,789741;36,676842;61,710203;26,933418;67,214655;34,550284;
15/10/2020 15:47:35,905;39,209881;17,118656;36,79082;36,676997;61,50443;26,83054;67,163213;34,550284;
15/10/2020 15:47:37,029;39,211578;17,117889;36,794212;36,674838;61,607316;26,881979;67,008886;34,60173;
15/10/2020 15:47:38,182;39,210653;17,117736;36,796987;36,673913;61,555873;26,881979;66,957444;34,60173;
15/10/2020 15:47:39,322;39,207259;17,115437;36,798837;36,673451;61,555873;26,933418;66,957444;34,550284;
