Time;PT100 1 [ºC];PT100 2 [ºC];PT100 3 [ºC];PT100 4 [ºC];Umidade 1 [%];Temp. TH 1 [ºC];Umidade 2 [%];Temp. TH 2 [ºC];
18/09/2020 15:39:09,792;38,503386;-24,035175;38,16945;35,965121;48,437852;28,528027;64,025232;34,3445;
18/09/2020 15:39:10,792;38,502306;-24,045927;38,170683;35,964505;48,386409;28,528027;64,025232;34,3445;
18/09/2020 15:39:11,793;38,502461;-24,041535;38,170529;35,96543;48,334965;28,528027;63,922347;34,138715;
18/09/2020 15:39:12,792;38,499684;-24,048501;38,175002;35,965738;48,334965;28,630905;63,97379;34,190162;
18/09/2020 15:39:13,792;38,499993;-24,040627;38,177007;35,967588;48,489295;28,476588;63,97379;34,241608;
18/09/2020 15:39:14,794;38,499376;-24,049258;38,179166;35,968975;48,643625;28,528027;64,025232;34,293054;
18/09/2020 15:39:15,792;38,499993;-24,044867;38,180245;35,970054;48,643625;28,579466;64,076674;34,293054;
18/09/2020 15:39:16,792;38,499376;-24,04411;38,181325;35,969746;48,695068;28,579466;64,025232;34,3445;
18/09/2020 15:39:17,792;38,49845;-24,043353;38,183176;35,972982;48,643625;28,528027;63,922347;34,241608;
18/09/2020 15:39:18,793;38,500147;-24,035024;38,182096;35,972058;48,643625;28,528027;64,025232;34,241608;
18/09/2020 15:39:19,792;38,499222;-24,033813;38,18225;35,974061;48,592181;28,579466;63,922347;34,241608;
18/09/2020 15:39:20,792;38,499684;-24,042293;38,183638;35,973599;48,592181;28,528027;64,076674;34,293054;
18/09/2020 15:39:21,793;38,500455;-24,037598;38,183021;35,972366;48,437852;28,476588;64,179559;34,293054;
18/09/2020 15:39:22,792;38,504003;-24,042898;38,18333;35,972058;48,540738;28,579466;64,179559;34,3445;
18/09/2020 15:39:23,792;38,506625;-24,041081;38,183021;35,974678;48,592181;28,630905;63,922347;34,293054;
18/09/2020 15:39:24,793;38,506779;-24,042898;38,1804;35,972366;48,489295;28,528027;63,97379;34,293054;
18/09/2020 15:39:25,792;38,508784;-24,031995;38,182096;35,976065;48,489295;28,579466;63,97379;34,241608;
18/09/2020 15:39:26,792;38,510327;-24,031238;38,181788;35,976065;48,540738;28,682344;63,819463;34,293054;
18/09/2020 15:39:27,794;38,511252;-24,030027;38,182867;35,976373;48,489295;28,476588;63,716578;34,293054;
18/09/2020 15:39:28,794;38,512486;-24,03139;38,180091;35,977144;48,592181;28,630905;63,510809;34,293054;
18/09/2020 15:39:29,792;38,514646;-24,034721;38,182404;35,97884;48,540738;28,579466;63,407924;34,293054;
18/09/2020 15:39:30,792;38,517113;-24,031693;38,184255;35,98146;48,540738;28,476588;63,407924;34,241608;
18/09/2020 15:39:31,793;38,515725;-24,032147;38,186106;35,982847;48,334965;28,528027;63,099271;34,293054;
18/09/2020 15:39:32,793;38,516496;-24,026695;38,185489;35,982847;48,232079;28,528027;63,407924;34,395946;
18/09/2020 15:39:33,792;38,517885;-24,019881;38,207389;35,984234;48,180636;28,579466;63,202155;34,293054;
18/09/2020 15:39:34,792;38,519581;-24,03033;38,185952;35,986546;48,077749;28,579466;63,407924;34,395946;
18/09/2020 15:39:35,793;38,518656;-24,025938;38,182559;35,989475;48,180636;28,579466;63,407924;34,241608;
18/09/2020 15:39:36,792;38,520044;-24,028664;38,183792;35,989475;48,129193;28,528027;63,459367;34,3445;
18/09/2020 15:39:37,793;38,521586;-24,026847;38,177623;35,996874;48,077749;28,528027;63,510809;34,3445;
18/09/2020 15:39:38,793;38,520198;-24,019427;38,185643;35,998723;48,129193;28,476588;63,665136;34,3445;
18/09/2020 15:39:39,792;38,522358;-24,020941;38,180245;36,002885;48,026306;28,630905;63,768021;34,293054;
18/09/2020 15:39:40,792;38,522049;-24,022001;38,171917;36,008896;47,92342;28,476588;63,870905;34,3445;
18/09/2020 15:39:41,792;38,521741;-24,028664;38,170375;36,012442;48,026306;28,528027;63,870905;34,293054;
18/09/2020 15:39:42,792;38,524054;-24,024121;38,170529;36,025543;47,92342;28,630905;63,922347;34,241608;
18/09/2020 15:39:43,793;38,525134;-24,019124;38,170838;36,033559;47,92342;28,528027;63,97379;34,241608;
18/09/2020 15:39:44,792;38,526676;-24,013521;38,172688;36,040957;48,077749;28,528027;63,97379;34,395946;
18/09/2020 15:39:45,792;38,526368;-24,018367;38,175464;36,04666;48,129193;28,579466;64,025232;34,3445;
18/09/2020 15:39:46,792;38,525905;-24,014732;38,179783;36,058837;48,077749;28,476588;64,076674;34,447392;
18/09/2020 15:39:47,793;38,52899;-24,007009;38,183638;36,063153;48,077749;28,528027;63,97379;34,447392;
18/09/2020 15:39:48,792;38,526831;-24,011855;38,185643;36,069011;48,180636;28,682344;63,97379;34,3445;
18/09/2020 15:39:49,792;38,52791;-24,012915;38,190887;36,073943;47,974863;28,579466;63,922347;34,3445;
18/09/2020 15:39:50,793;38,527448;-24,007918;38,192429;36,075793;47,871976;28,579466;63,97379;34,293054;
18/09/2020 15:39:51,793;38,52791;-24,006404;38,19613;36,081804;47,974863;28,579466;63,613694;34,395946;
18/09/2020 15:39:52,793;38,52791;-24,004284;38,197056;36,083192;47,76909;28,476588;63,768021;34,395946;
18/09/2020 15:39:53,793;38,529453;-24,004132;38,197518;36,08612;47,717647;28,476588;63,768021;34,447392;
18/09/2020 15:39:54,792;38,528527;-24,004738;38,198906;36,088124;47,76909;28,425149;63,562251;34,395946;
18/09/2020 15:39:55,792;38,529607;-24,001558;38,20122;36,092132;47,717647;28,528027;63,510809;34,395946;
18/09/2020 15:39:56,793;38,528373;-24,003072;38,202608;36,096448;47,666204;28,528027;63,356482;34,3445;
18/09/2020 15:39:57,792;38,529607;-24,003829;38,203533;36,099839;47,76909;28,579466;63,253597;34,293054;
18/09/2020 15:39:58,792;38,529144;-24,003375;38,207852;36,10138;47,666204;28,630905;63,253597;34,3445;
18/09/2020 15:39:59,793;38,529607;-24,006404;38,208468;36,104771;47,460431;28,579466;63,30504;34,395946;
18/09/2020 15:40:00,792;38,53007;-23,999135;38,209702;36,107392;47,563317;28,579466;63,459367;34,498838;
18/09/2020 15:40:01,792;38,529299;-23,998378;38,210011;36,107854;47,511874;28,528027;63,407924;34,447392;
18/09/2020 15:40:02,793;38,530532;-23,998075;38,211244;36,111091;47,563317;28,579466;63,407924;34,395946;
18/09/2020 15:40:03,792;38,531149;-24,000498;38,211244;36,112324;47,666204;28,630905;63,407924;34,395946;
18/09/2020 15:40:04,794;38,530995;-24,000346;38,215563;36,11664;47,717647;28,630905;63,510809;34,395946;
18/09/2020 15:40:05,792;38,532538;-24,008978;38,217722;36,117565;47,666204;28,579466;63,510809;34,447392;
18/09/2020 15:40:06,792;38,531149;-24,006707;38,220344;36,118798;47,717647;28,528027;63,613694;34,447392;
18/09/2020 15:40:07,793;38,532692;-24,002769;38,220806;36,120648;47,820533;28,630905;63,665136;34,447392;
18/09/2020 15:40:08,792;38,533617;-23,998984;38,222966;36,12219;47,717647;28,528027;63,716578;34,447392;
18/09/2020 15:40:09,793;38,534543;-24,001558;38,224971;36,123114;47,61476;28,579466;63,768021;34,3445;
18/09/2020 15:40:10,793;38,534543;-24,003375;38,225125;36,123885;47,717647;28,630905;63,665136;34,395946;
18/09/2020 15:40:11,792;38,533926;-24,004284;38,227438;36,125427;47,717647;28,579466;63,665136;34,395946;
18/09/2020 15:40:12,793;38,534388;-23,997015;38,230985;36,127739;47,61476;28,528027;63,613694;34,447392;
18/09/2020 15:40:13,792;38,533926;-24,003072;38,231602;36,129743;47,511874;28,579466;63,510809;34,498838;
18/09/2020 15:40:14,793;38,532846;-24,003224;38,234995;36,132517;47,76909;28,579466;63,562251;34,498838;
18/09/2020 15:40:15,792;38,533926;-24,000044;38,238388;36,134521;47,511874;28,579466;63,407924;34,447392;
18/09/2020 15:40:16,793;38,531766;-24,007312;38,24502;36,140224;47,563317;28,579466;63,407924;34,447392;
18/09/2020 15:40:17,792;38,533;-24,012764;38,249184;36,144232;47,563317;28,682344;63,407924;34,3445;
18/09/2020 15:40:18,792;38,531766;-24,004284;38,254582;36,146236;47,460431;28,579466;63,407924;34,447392;
18/09/2020 15:40:19,793;38,530687;-24,007312;38,260597;36,15271;47,563317;28,579466;63,356482;34,498838;
18/09/2020 15:40:20,792;38,531149;-24,009735;38,263219;36,157026;47,666204;28,528027;63,099271;34,447392;
18/09/2020 15:40:21,792;38,529144;-24,005647;38,270776;36,165658;47,61476;28,579466;63,099271;34,550284;
18/09/2020 15:40:22,793;38,529144;-24,004738;38,27494;36,168279;47,61476;28,630905;62,893501;34,447392;
18/09/2020 15:40:23,792;38,529144;-24,004889;38,28003;36,170128;47,76909;28,630905;62,893501;34,447392;
18/09/2020 15:40:24,793;38,528527;-24,010947;38,28404;36,175061;47,820533;28,630905;62,944944;34,447392;
18/09/2020 15:40:25,792;38,528065;-24,009281;38,291289;36,180456;47,717647;28,579466;63,150713;34,447392;
18/09/2020 15:40:26,792;38,527293;-24,008372;38,295761;36,183231;47,871976;28,630905;63,099271;34,395946;
18/09/2020 15:40:27,792;38,528682;-24,011249;38,298383;36,183847;47,820533;28,682344;63,202155;34,550284;
18/09/2020 15:40:28,792;38,527756;-24,013067;38,301005;36,185697;47,76909;28,579466;62,944944;34,550284;
18/09/2020 15:40:29,792;38,526676;-24,015035;38,308871;36,188163;47,717647;28,630905;62,944944;34,550284;
18/09/2020 15:40:30,792;38,525288;-24,008978;38,311493;36,187547;47,820533;28,630905;62,893501;34,498838;
18/09/2020 15:40:31,793;38,524671;-24,015187;38,31396;36,188472;47,76909;28,528027;62,944944;34,447392;
18/09/2020 15:40:32,793;38,524209;-24,016398;38,320284;36,190322;47,76909;28,682344;62,944944;34,498838;
18/09/2020 15:40:33,792;38,521278;-24,016247;38,332622;36,193713;47,871976;28,733783;63,099271;34,550284;
18/09/2020 15:40:34,792;38,521895;-24,015187;38,336478;36,196025;47,820533;28,528027;62,996386;34,550284;
18/09/2020 15:40:35,792;38,518964;-24,02185;38,342956;36,198954;47,717647;28,579466;62,996386;34,550284;
18/09/2020 15:40:36,793;38,517576;-24,017155;38,349742;36,199879;47,76909;28,630905;62,996386;34,498838;
18/09/2020 15:40:37,793;38,51773;-24,024272;38,352827;36,203424;47,76909;28,630905;63,099271;34,498838;
18/09/2020 15:40:38,793;38,515108;-24,02609;38,364702;36,208511;47,717647;28,630905;63,099271;34,498838;
18/09/2020 15:40:39,792;38,515725;-24,020487;38,372877;36,211594;47,820533;28,682344;63,099271;34,498838;
18/09/2020 15:40:40,792;38,514337;-24,022304;38,377658;36,213906;47,820533;28,630905;63,253597;34,550284;
18/09/2020 15:40:41,793;38,514491;-24,022455;38,387683;36,215293;47,717647;28,682344;63,30504;34,498838;
18/09/2020 15:40:42,792;38,51372;-24,022758;38,398171;36,217451;47,820533;28,682344;63,150713;34,498838;
18/09/2020 15:40:43,792;38,513566;-24,03669;38,405266;36,218376;47,871976;28,630905;63,202155;34,550284;
18/09/2020 15:40:44,793;38,514183;-24,030178;38,407734;36,219609;47,76909;28,630905;63,253597;34,550284;
18/09/2020 15:40:45,793;38,513566;-24,03351;38,412978;36,218222;47,76909;28,682344;63,30504;34,550284;
18/09/2020 15:40:46,792;38,5148;-24,023061;38,420227;36,220534;47,76909;28,630905;63,30504;34,60173;
18/09/2020 15:40:47,792;38,515725;-24,023212;38,424083;36,219918;47,666204;28,630905;63,150713;34,60173;
18/09/2020 15:40:48,793;38,516496;-24,02397;38,430098;36,220072;47,61476;28,630905;62,996386;34,498838;
18/09/2020 15:40:49,793;38,517576;-24,029875;38,433491;36,220226;47,61476;28,630905;62,996386;34,60173;
18/09/2020 15:40:50,792;38,519273;-24,017004;38,441511;36,222847;47,61476;28,682344;62,739174;34,498838;
18/09/2020 15:40:51,793;38,517422;-24,021547;38,443516;36,22408;47,563317;28,630905;62,687732;34,498838;
18/09/2020 15:40:52,793;38,520507;-24,016095;38,449223;36,224696;47,717647;28,579466;62,687732;34,498838;
18/09/2020 15:40:53,792;38,521586;-24,020335;38,452462;36,227779;47,666204;28,682344;62,739174;34,550284;
18/09/2020 15:40:54,793;38,520044;-24,02079;38,457552;36,229475;47,511874;28,630905;62,739174;34,550284;
18/09/2020 15:40:55,792;38,522666;-24,015338;38,463721;36,232404;47,563317;28,733783;62,63629;34,653176;
18/09/2020 15:40:56,792;38,522512;-24,009281;38,46696;36,233791;47,563317;28,630905;62,842059;34,498838;
18/09/2020 15:40:57,794;38,52498;-24,007009;38,469428;36,236103;47,460431;28,579466;62,790617;34,550284;
18/09/2020 15:40:58,793;38,524671;-24,001558;38,474364;36,237645;47,408987;28,682344;62,790617;34,550284;
18/09/2020 15:40:59,792;38,526214;-24,012764;38,48223;36,24304;47,357544;28,682344;62,996386;34,550284;
18/09/2020 15:41:00,792;38,525751;-24,010038;38,485006;36,244427;47,306101;28,733783;63,047828;34,653176;
18/09/2020 15:41:01,793;38,526676;-24,004889;38,49025;36,246585;47,357544;28,630905;63,047828;34,550284;
18/09/2020 15:41:02,792;38,527139;-24,007615;38,493489;36,247973;47,254658;28,682344;63,150713;34,60173;
18/09/2020 15:41:03,792;38,527448;-24,009281;38,498733;36,251518;47,203215;28,682344;63,150713;34,60173;
18/09/2020 15:41:04,793;38,529761;-24,007615;38,499967;36,253522;47,203215;28,682344;63,047828;34,653176;
18/09/2020 15:41:05,792;38,529761;-24,003678;38,502898;36,254755;47,254658;28,682344;63,150713;34,60173;
18/09/2020 15:41:06,792;38,528527;-24,010644;38,505057;36,257684;47,203215;28,682344;63,150713;34,60173;
18/09/2020 15:41:07,793;38,53007;-24,010189;38,509376;36,259842;46,894555;28,630905;63,150713;34,60173;
18/09/2020 15:41:08,793;38,531149;-24,009281;38,51354;36,261384;46,894555;28,733783;63,150713;34,704623;
18/09/2020 15:41:09,792;38,530532;-24,002164;38,516008;36,262154;46,894555;28,630905;63,150713;34,653176;
18/09/2020 15:41:10,793;38,532229;-24,009735;38,522023;36,264621;46,843112;28,682344;62,996386;34,653176;
18/09/2020 15:41:11,793;38,533309;-24,005798;38,524954;36,266779;46,843112;28,630905;63,099271;34,60173;
18/09/2020 15:41:12,793;38,533309;-24,000346;38,530661;36,27017;46,894555;28,733783;63,202155;34,653176;
18/09/2020 15:41:13,792;38,534697;-24,003527;38,535134;36,272328;46,791669;28,682344;62,944944;34,704623;
18/09/2020 15:41:14,793;38,534851;-24,008978;38,536214;36,272174;46,585896;28,682344;62,944944;34,653176;
18/09/2020 15:41:15,792;38,537165;-24,001406;38,540686;36,272945;46,791669;28,682344;63,099271;34,704623;
18/09/2020 15:41:16,792;38,53809;-23,998984;38,543926;36,273407;46,843112;28,630905;62,790617;34,704623;
18/09/2020 15:41:17,793;38,53917;-23,999892;38,545622;36,274795;46,740226;28,630905;62,790617;34,653176;
18/09/2020 15:41:18,792;38,539478;-24,007464;38,54809;36,274486;46,740226;28,733783;62,63629;34,653176;
18/09/2020 15:41:19,792;38,539941;-24,000195;38,550404;36,27572;46,945998;28,733783;62,739174;34,704623;
18/09/2020 15:41:20,793;38,541946;-23,995198;38,552409;36,275411;46,894555;28,630905;62,739174;34,60173;
18/09/2020 15:41:21,792;38,542255;-24,000195;38,552409;36,275411;46,945998;28,733783;62,63629;34,704623;
18/09/2020 15:41:22,793;38,544723;-23,999589;38,554722;36,27649;46,843112;28,682344;62,584847;34,704623;
18/09/2020 15:41:23,793;38,545185;-23,996106;38,553951;36,275874;46,791669;28,682344;62,533405;34,653176;
18/09/2020 15:41:24,792;38,545494;-23,998681;38,552717;36,276028;46,688782;28,682344;62,430521;34,653176;
18/09/2020 15:41:25,792;38,547036;-23,991412;38,551483;36,279728;46,585896;28,682344;62,430521;34,550284;
18/09/2020 15:41:26,793;38,546882;-23,994441;38,550866;36,28204;46,585896;28,630905;62,481963;34,807515;
18/09/2020 15:41:27,792;38,54827;-23,989141;38,551021;36,28466;46,534453;28,733783;62,276194;34,756069;
18/09/2020 15:41:28,792;38,547808;-24,000649;38,550095;36,28651;46,431566;28,785223;62,327636;34,704623;
18/09/2020 15:41:29,792;38,55043;-23,994744;38,547936;36,291289;46,32868;28,630905;62,276194;34,756069;
18/09/2020 15:41:30,792;38,551355;-23,994441;38,547782;36,292984;46,380123;28,682344;62,173309;34,704623;
18/09/2020 15:41:31,792;38,552435;-23,991563;38,549016;36,294988;46,431566;28,733783;62,224751;34,704623;
18/09/2020 15:41:32,793;38,551664;-23,983689;38,546239;36,298071;46,431566;28,630905;62,276194;34,60173;
18/09/2020 15:41:33,792;38,552589;-23,990806;38,544234;36,303158;46,431566;28,733783;62,327636;34,653176;
18/09/2020 15:41:34,793;38,553977;-23,989898;38,545005;36,303467;46,380123;28,733783;62,276194;34,756069;
18/09/2020 15:41:35,793;38,553669;-23,992321;38,542846;36,305471;46,32868;28,682344;62,327636;34,704623;
18/09/2020 15:41:36,792;38,55444;-23,994441;38,540224;36,308091;46,32868;28,682344;62,276194;34,704623;
18/09/2020 15:41:37,792;38,554594;-23,985052;38,54007;36,312099;46,431566;28,630905;62,121867;34,704623;
18/09/2020 15:41:38,792;38,554131;-23,989292;38,539607;36,313178;46,380123;28,630905;61,864655;34,704623;
18/09/2020 15:41:39,793;38,555674;-23,984143;38,539761;36,314412;46,32868;28,630905;62,173309;34,756069;
18/09/2020 15:41:40,792;38,554748;-23,988383;38,537756;36,316878;46,225793;28,733783;62,224751;34,807515;
18/09/2020 15:41:41,792;38,55552;-23,988081;38,536368;36,317803;46,225793;28,630905;62,430521;34,704623;
18/09/2020 15:41:42,793;38,555211;-23,984749;38,536214;36,322582;46,277237;28,630905;62,121867;34,704623;
18/09/2020 15:41:43,793;38,555365;-23,990352;38,536676;36,323507;46,225793;28,733783;62,070424;34,653176;
18/09/2020 15:41:44,793;38,555365;-23,987778;38,537293;36,325665;46,32868;28,682344;62,070424;34,653176;
18/09/2020 15:41:45,792;38,554903;-23,995804;38,536676;36,327206;46,225793;28,630905;62,018982;34,704623;
18/09/2020 15:41:46,792;38,554748;-23,996561;38,538527;36,331368;46,17435;28,579466;62,018982;34,704623;
18/09/2020 15:41:47,793;38,557371;-23,998832;38,536522;36,334605;46,277237;28,682344;61,96754;34,653176;
18/09/2020 15:41:48,792;38,555057;-23,998075;38,535597;36,336301;46,225793;28,682344;62,070424;34,807515;
18/09/2020 15:41:49,792;38,555982;-24,001255;38,535134;36,337843;46,17435;28,733783;62,121867;34,704623;
18/09/2020 15:41:50,792;38,555365;-24,001406;38,5339;36,340926;46,122907;28,733783;62,070424;34,653176;
18/09/2020 15:41:51,794;38,55552;-24,006555;38,532666;36,344317;46,071464;28,682344;62,070424;34,653176;
18/09/2020 15:41:52,793;38,556754;-24,007312;38,530661;36,345242;46,122907;28,682344;62,121867;34,704623;
18/09/2020 15:41:53,792;38,557062;-24,002618;38,52773;36,346938;46,277237;28,785223;62,121867;34,756069;
18/09/2020 15:41:54,792;38,556599;-24,005344;38,523874;36,349404;46,225793;28,682344;62,173309;35,219084;
18/09/2020 15:41:55,794;38,55845;-23,998378;38,519401;36,351562;46,277237;28,630905;62,121867;34,704623;
18/09/2020 15:41:56,792;38,558605;-24,002164;38,518784;36,355879;46,225793;28,733783;62,121867;34,756069;
18/09/2020 15:41:57,792;38,558605;-24,003072;38,516625;36,356187;46,225793;28,682344;62,070424;34,395946;
18/09/2020 15:41:58,793;38,555982;-23,994895;38,514311;36,357112;46,225793;28,682344;61,96754;34,756069;
18/09/2020 15:41:59,792;38,556599;-23,994289;38,507062;36,363124;46,277237;28,682344;62,018982;34,704623;
18/09/2020 15:42:00,793;38,557679;-23,995955;38,503206;36,365745;46,122907;28,682344;61,864655;34,807515;
18/09/2020 15:42:01,793;38,556754;-23,992623;38,502743;36,368673;46,225793;28,630905;62,018982;34,807515;
18/09/2020 15:42:02,792;38,557062;-23,995046;38,499196;36,372065;46,17435;28,682344;61,864655;34,807515;
18/09/2020 15:42:03,792;38,558605;-23,996409;38,498579;36,376073;46,225793;28,630905;61,813213;34,704623;
18/09/2020 15:42:04,793;38,557833;-23,996258;38,501972;36,378694;46,17435;28,682344;61,76177;34,653176;
18/09/2020 15:42:05,794;38,558759;-23,988081;38,502898;36,380389;46,225793;28,733783;61,76177;34,704623;
18/09/2020 15:42:06,792;38,55953;-23,993835;38,504903;36,38301;46,277237;28,836662;61,864655;34,807515;
18/09/2020 15:42:07,792;38,562923;-23,999286;38,505674;36,387326;46,225793;28,733783;61,864655;34,756069;
18/09/2020 15:42:08,794;38,562923;-23,996409;38,507371;36,388251;46,17435;28,733783;61,864655;34,756069;
18/09/2020 15:42:09,792;38,564157;-23,998681;38,512306;36,39303;46,225793;28,733783;61,813213;34,756069;
