time;process_time;sensor_PT100_1;sensor_PT100_2;sensor_PT100_3;sensor_PT100_4;sensor_humidity_1;sensor_TH_1;sensor_humidity_2;sensor_TH_2
16:17:23,140;2493,00;41,423659;20,377597;49,203685;49,345574;46,225793;28,888101;36,966577;43,759136
16:17:24,140;2494,00;41,420571;20,379285;49,208173;49,355478;46,277237;28,990979;36,966577;43,759136
16:17:25,139;2495,00;41,419645;20,379438;49,212041;49,362597;46,277237;28,888101;37,069462;43,810582
16:17:26,140;2496,00;41,417638;20,381893;49,216992;49,361978;46,277237;28,990979;36,81225;43,810582
16:17:27,140;2497,00;41,417021;20,382507;49,241286;49,356406;46,32868;28,93954;36,863692;43,810582
16:17:28,140;2498,00;41,414705;20,383734;49,260009;49,34155;46,380123;29,042418;36,709365;43,862028
16:17:29,139;2499,00;41,41347;20,384808;49,265734;49,334896;46,32868;28,888101;36,657923;43,810582
16:17:30,139;2500,00;41,412853;20,384808;49,269293;49,329789;46,32868;28,888101;36,966577;43,964921
16:17:31,139;2501,00;41,411772;20,386803;49,274245;49,324063;46,225793;28,888101;36,966577;43,913474
16:17:32,139;2502,00;41,412235;20,386649;49,279196;49,316789;46,225793;28,990979;37,018019;43,70769
16:17:33,139;2503,00;41,407913;20,387417;49,290802;49,30379;46,32868;28,93954;37,069462;43,964921
16:17:34,139;2504,00;41,406523;20,387877;49,298384;49,301469;46,32868;28,990979;37,018019;43,862028
16:17:35,140;2505,00;41,406678;20,386649;49,305811;49,29791;46,277237;28,93954;36,966577;43,810582
16:17:36,139;2506,00;41,405751;20,388644;49,31262;49,296981;46,277237;28,888101;36,915135;43,964921
16:17:37,141;2507,00;41,405288;20,387723;49,327165;49,293577;46,225793;28,888101;36,760808;43,862028
16:17:38,140;2508,00;41,404516;20,387263;49,333974;49,293422;46,277237;29,042418;36,709365;43,759136
16:17:39,140;2509,00;41,40606;20,388644;49,343258;49,295279;46,225793;28,990979;36,81225;43,913474
16:17:40,140;2510,00;41,407758;20,390485;49,350841;49,299612;46,32868;28,93954;36,709365;43,810582
16:17:41,139;2511,00;41,412698;20,392787;49,371112;49,304874;46,380123;28,93954;36,657923;43,862028
16:17:42,140;2512,00;41,416866;20,395242;49,382253;49,310909;46,32868;28,93954;36,709365;43,964921
16:17:43,139;2513,00;41,423196;20,39739;49,392002;49,313694;46,277237;28,990979;36,452154;43,759136
16:17:44,140;2514,00;41,424122;20,400151;49,403917;49,318027;46,32868;28,93954;36,246385;43,913474
16:17:45,140;2515,00;41,428445;20,400458;49,422177;49,330253;46,277237;28,93954;36,349269;43,913474
16:17:46,140;2516,00;41,429371;20,399998;49,433318;49,335979;46,32868;28,990979;36,040615;43,759136
16:17:47,140;2517,00;41,429371;20,401686;49,44446;49,340776;46,32868;29,093857;36,194942;43,862028
16:17:48,140;2518,00;41,428908;20,400305;49,452971;49,346347;46,277237;28,990979;36,092058;43,862028
16:17:49,139;2519,00;41,431378;20,401379;49,464577;49,352228;46,277237;28,990979;35,937731;43,862028
16:17:50,139;2520,00;41,430606;20,400918;49,479897;49,365382;46,32868;28,93954;35,834846;43,862028
16:17:51,140;2521,00;41,431841;20,401839;49,488717;49,374822;46,32868;29,042418;36,040615;43,810582
16:17:52,140;2522,00;41,435083;20,402453;49,497538;49,383643;46,380123;29,042418;35,989173;43,810582
16:17:53,140;2523,00;41,434002;20,402453;49,50868;49,398036;46,225793;28,990979;36,194942;43,862028
16:17:54,139;2524,00;41,436009;20,40414;49,528333;49,428523;46,277237;28,93954;35,886289;43,862028
16:17:55,139;2525,00;41,438479;20,405675;49,538856;49,443689;46,380123;28,990979;35,886289;43,862028
16:17:56,140;2526,00;41,439405;20,408743;49,5517;49,456534;46,277237;28,990979;35,886289;44,016367
16:17:57,139;2527,00;41,442493;20,410585;49,558973;49,471546;46,277237;29,042418;35,834846;43,964921
16:17:58,140;2528,00;41,447433;20,413807;49,577698;49,491355;46,32868;28,990979;35,886289;43,913474
16:17:59,140;2529,00;41,449903;20,41442;49,585281;49,503891;46,122907;28,93954;35,886289;43,913474
16:18:00,139;2530,00;41,452527;20,416415;49,594411;49,513641;46,17435;28,990979;35,937731;43,913474
16:18:01,139;2531,00;41,455769;20,41841;49,60184;49,525403;46,122907;28,93954;35,834846;43,964921
16:18:02,139;2532,00;41,459628;20,421171;49,61716;49,546451;46,225793;28,990979;35,680519;43,862028
16:18:03,140;2533,00;41,460246;20,422245;49,625671;49,557749;46,17435;28,93954;35,731962;43,964921
16:18:04,140;2534,00;41,46287;20,423473;49,63279;49,57013;46,122907;28,990979;35,371865;43,964921
16:18:05,140;2535,00;41,46287;20,424393;49,640837;49,581273;46,122907;28,990979;35,47475;44,016367
16:18:06,140;2536,00;41,463488;20,42424;49,647182;49,590868;45,968577;28,888101;35,371865;43,913474
16:18:07,140;2537,00;41,465958;20,426388;49,659098;49,611607;45,917134;29,093857;35,166096;43,964921
16:18:08,139;2538,00;41,466267;20,425928;49,666991;49,620119;46,071464;28,93954;35,166096;44,067813
16:18:09,139;2539,00;41,46673;20,426234;49,671015;49,630953;46,071464;28,93954;35,114654;43,913474
16:18:10,140;2540,00;41,467965;20,427769;49,676586;49,642096;46,02002;28,990979;35,166096;43,964921
16:18:11,139;2541,00;41,468737;20,428229;49,68649;49,657264;45,968577;28,888101;35,320423;44,016367
16:18:12,140;2542,00;41,470435;20,429303;49,691752;49,66268;45,762804;28,990979;35,423308;43,964921
16:18:13,139;2543,00;41,471361;20,430837;49,697168;49,667323;45,865691;29,042418;35,526192;43,964921
16:18:14,140;2544,00;41,471979;20,429457;49,703668;49,67305;45,917134;29,042418;35,371865;44,067813
16:18:15,140;2545,00;41,471516;20,431298;49,716668;49,68342;45,917134;28,990979;35,268981;44,067813
16:18:16,139;2546,00;41,47028;20,429763;49,722858;49,688217;45,917134;28,836662;35,47475;44,119259
16:18:17,141;2547,00;41,47028;20,429303;49,727346;49,691158;45,968577;28,93954;35,371865;44,067813
16:18:18,140;2548,00;41,471052;20,429457;49,731834;49,694099;45,814248;28,990979;35,423308;44,016367
16:18:19,140;2549,00;41,470744;20,428996;49,736013;49,697039;45,917134;28,990979;35,47475;44,067813
16:18:20,140;2550,00;41,470589;20,430531;49,746072;49,705087;45,865691;28,990979;35,526192;44,119259
16:18:21,139;2551,00;41,472133;20,430377;49,748703;49,709576;45,814248;28,990979;35,526192;44,067813
16:18:22,140;2552,00;41,471052;20,428843;49,753965;49,716076;45,865691;28,990979;35,526192;44,119259
16:18:23,140;2553,00;41,470744;20,428076;49,758298;49,724124;45,814248;28,990979;35,47475;44,067813
16:18:24,140;2554,00;41,469972;20,428536;49,767274;49,745792;45,968577;29,042418;35,371865;44,016367
16:18:25,139;2555,00;41,468119;20,42915;49,773;49,757091;45,968577;29,042418;35,47475;44,119259
16:18:26,139;2556,00;41,466421;20,426541;49,780119;49,769318;45,917134;28,990979;35,371865;44,067813
16:18:27,140;2557,00;41,464569;20,426234;49,782905;49,780617;45,917134;28,990979;35,423308;44,119259
16:18:28,139;2558,00;41,459628;20,42424;49,793429;49,802595;45,865691;28,990979;35,47475;44,170705
16:18:29,139;2559,00;41,459937;20,422859;49,79869;49,811417;45,814248;28,93954;35,371865;44,119259
16:18:30,140;2560,00;41,458239;20,421938;49,801631;49,820394;45,917134;28,888101;35,47475;44,222151
16:18:31,140;2561,00;41,45793;20,421938;49,806893;49,828597;45,917134;28,990979;35,47475;44,119259
16:18:32,139;2562,00;41,456387;20,421171;49,816643;49,852742;45,814248;29,042418;35,423308;44,119259
16:18:33,139;2563,00;41,456232;20,422245;49,820512;49,864505;45,865691;28,888101;35,423308;44,119259
16:18:34,140;2564,00;41,455769;20,421785;49,827321;49,877507;45,814248;28,93954;35,47475;44,119259
16:18:35,139;2565,00;41,453145;20,421171;49,830881;49,892211;45,917134;29,042418;35,371865;44,119259
16:18:36,140;2566,00;41,455615;20,421325;49,836762;49,906296;45,917134;28,93954;35,47475;44,119259
16:18:37,140;2567,00;41,453917;20,422859;49,847131;49,931989;46,02002;29,042418;35,577635;44,170705
16:18:38,139;2568,00;41,452836;20,422245;49,850691;49,944217;45,917134;28,990979;35,268981;44,119259
16:18:39,139;2569,00;41,452218;20,421325;49,854715;49,957683;45,865691;28,93954;35,320423;44,273597
16:18:40,139;2570,00;41,450366;20,421785;49,857346;49,970066;45,814248;28,990979;35,371865;44,222151
16:18:41,140;2571,00;41,449285;20,419944;49,865239;49,994986;45,865691;29,042418;35,423308;44,119259
16:18:42,140;2572,00;41,446506;20,419023;49,870036;50,003035;45,917134;28,990979;35,47475;44,273597
16:18:43,139;2573,00;41,447278;20,419023;49,873751;50,014334;45,917134;28,93954;35,47475;44,325043
16:18:44,141;2574,00;41,443419;20,417949;49,876846;50,025479;45,917134;28,93954;35,371865;44,170705
16:18:45,140;2575,00;41,442801;20,417029;49,885358;50,04622;45,865691;28,93954;35,731962;44,222151
16:18:46,140;2576,00;41,442338;20,416568;49,888299;50,052876;45,865691;28,990979;35,731962;44,222151
16:18:47,139;2577,00;41,438633;20,416415;49,893406;50,060925;45,917134;29,042418;35,834846;44,222151
16:18:48,139;2578,00;41,438633;20,415648;49,897585;50,069284;45,917134;29,042418;35,937731;44,273597
16:18:49,140;2579,00;41,437244;20,417182;49,906406;50,086929;45,917134;28,990979;35,834846;44,325043
16:18:50,140;2580,00;41,437398;20,417182;49,91043;50,093585;45,814248;28,990979;36,092058;44,222151
16:18:51,140;2581,00;41,436163;20,415494;49,91399;50,101789;45,865691;28,93954;36,040615;44,325043
16:18:52,141;2582,00;41,436009;20,415034;49,919097;50,109529;45,762804;28,990979;36,040615;44,325043
16:18:53,139;2583,00;41,434774;20,416875;49,922812;50,11603;45,917134;28,990979;35,783404;44,273597
16:18:54,139;2584,00;41,435083;20,415648;49,936276;50,125472;45,917134;28,93954;35,886289;44,325043
16:18:55,140;2585,00;41,434002;20,414881;49,942003;50,129187;45,917134;28,990979;35,731962;44,325043
16:18:56,140;2586,00;41,433539;20,415341;49,947265;50,131818;45,865691;28,93954;35,731962;44,222151
16:18:57,140;2587,00;41,432767;20,414267;49,954075;50,133676;45,814248;29,042418;35,834846;44,325043
16:18:58,140;2588,00;41,432921;20,414574;49,965218;50,137081;45,711361;28,990979;35,577635;44,376489
16:18:59,140;2589,00;41,430297;20,414113;49,970635;50,137391;45,865691;28,990979;35,526192;44,222151
16:19:00,140;2590,00;41,43076;20,413807;49,975123;50,140487;45,917134;29,042418;35,731962;44,273597
16:19:01,139;2591,00;41,431841;20,4135;49,977754;50,142963;45,865691;28,990979;35,937731;44,376489
16:19:02,139;2592,00;41,434002;20,413346;49,982243;50,147143;45,917134;28,990979;35,834846;44,273597
16:19:03,140;2593,00;41,433539;20,413193;49,984564;50,150239;45,762804;28,990979;35,834846;44,376489
16:19:04,139;2594,00;41,435237;20,415187;49,987969;50,151941;45,917134;29,042418;35,886289;44,427935
16:19:05,140;2595,00;41,4357;20,417029;49,990446;50,155811;45,865691;29,093857;35,989173;44,273597
16:19:06,140;2596,00;41,440177;20,418103;49,99447;50,159062;46,071464;29,042418;35,834846;44,325043
16:19:07,140;2597,00;41,44064;20,420864;49,996636;50,157978;45,917134;29,093857;35,937731;44,376489
16:19:08,139;2598,00;41,446043;20,42424;49,998184;50,161848;45,865691;28,93954;35,783404;44,273597
16:19:09,139;2599,00;41,446043;20,425621;50,00097;50,163086;45,917134;29,042418;35,834846;44,376489
16:19:10,140;2600,00;41,448822;20,428689;50,002827;50,171445;45,968577;29,093857;35,731962;44,376489
16:19:11,140;2601,00;41,453453;20,434673;50,007625;50,1829;45,917134;28,93954;35,629077;44,325043
16:19:12,140;2602,00;41,456541;20,437588;50,008709;50,18677;45,917134;29,042418;35,731962;44,376489
16:19:13,140;2603,00;41,459783;20,438662;50,009947;50,1942;45,917134;29,042418;35,937731;44,325043
16:19:14,140;2604,00;41,461172;20,44081;50,012733;50,19807;45,917134;28,93954;35,834846;44,325043
16:19:15,139;2605,00;41,463179;20,441731;50,015983;50,208131;45,814248;28,990979;35,937731;44,427935
16:19:16,139;2606,00;41,461481;20,442652;50,018459;50,212156;45,865691;29,093857;35,937731;44,427935
16:19:17,139;2607,00;41,462253;20,441271;50,019233;50,217264;45,917134;29,093857;35,834846;44,325043
16:19:18,141;2608,00;41,462716;20,441271;50,02109;50,221444;45,865691;28,990979;35,731962;44,376489
16:19:19,140;2609,00;41,463642;20,442805;50,022638;50,231041;45,659918;28,990979;35,731962;44,376489
16:19:20,139;2610,00;41,463797;20,444646;50,02434;50,237852;45,814248;28,990979;35,629077;44,325043
16:19:21,139;2611,00;41,464569;20,445107;50,025888;50,244973;45,917134;28,93954;35,731962;44,479382
16:19:22,141;2612,00;41,46534;20,444339;50,026972;50,253022;45,968577;29,042418;35,731962;44,427935
16:19:23,140;2613,00;41,46673;20,44572;50,030531;50,262929;45,865691;29,042418;35,731962;44,325043
16:19:24,139;2614,00;41,467193;20,445874;50,028674;50,264632;45,865691;29,042418;35,886289;44,479382
16:19:25,140;2615,00;41,468119;20,448022;50,028519;50,26556;45,814248;29,093857;35,937731;44,427935
16:19:26,140;2616,00;41,470898;20,449403;50,027745;50,265251;45,814248;29,042418;35,937731;44,325043
16:19:27,140;2617,00;41,472133;20,451704;50,029138;50,267728;45,917134;29,042418;35,937731;44,427935
16:19:28,140;2618,00;41,476147;20,456154;50,028984;50,270669;45,917134;29,042418;35,834846;44,376489
16:19:29,140;2619,00;41,478154;20,460603;50,028984;50,274074;45,865691;29,042418;35,783404;44,376489
16:19:30,140;2620,00;41,479698;20,461677;50,027281;50,275158;45,865691;29,042418;35,834846;44,479382
16:19:31,139;2621,00;41,483557;20,463979;50,028055;50,277944;45,865691;29,093857;35,886289;44,427935
16:19:32,139;2622,00;41,487262;20,466894;50,027281;50,282279;45,865691;28,990979;35,680519;44,427935
16:19:33,139;2623,00;41,489886;20,469042;50,027436;50,282743;45,865691;28,990979;35,937731;44,479382
16:19:34,140;2624,00;41,490658;20,471804;50,025888;50,283207;45,968577;29,093857;35,989173;44,427935
16:19:35,141;2625,00;41,49143;20,473338;50,026198;50,284136;45,968577;29,093857;35,937731;44,427935
16:19:36,140;2626,00;41,493592;20,476407;50,026043;50,291566;45,865691;29,042418;36,092058;44,582274
16:19:37,139;2627,00;41,493283;20,477327;50,025888;50,29621;45,814248;29,042418;36,040615;44,530828
16:19:38,140;2628,00;41,49637;20,481777;50,026817;50,301474;45,968577;29,093857;35,886289;44,376489
16:19:39,140;2629,00;41,497142;20,483005;50,028519;50,305653;45,865691;29,042418;35,731962;44,530828
16:19:40,140;2630,00;41,498377;20,484079;50,029293;50,307666;45,968577;28,93954;35,731962;44,479382
16:19:41,139;2631,00;41,503472;20,488835;50,033317;50,309214;45,917134;28,990979;35,577635;44,479382
16:19:42,140;2632,00;41,504861;20,49129;50,035484;50,307356;45,917134;28,93954;35,629077;44,530828
16:19:43,140;2633,00;41,507177;20,494205;50,035794;50,306582;45,814248;29,042418;35,629077;44,427935
16:19:44,139;2634,00;41,509801;20,4962;50,039199;50,302867;45,917134;29,093857;35,783404;44,376489
16:19:45,140;2635,00;41,512271;20,498808;50,042139;50,297449;45,917134;29,145296;35,937731;44,582274
16:19:46,139;2636,00;41,513352;20,498808;50,042604;50,296056;45,917134;29,145296;36,246385;44,427935
16:19:47,139;2637,00;41,514433;20,498962;50,043997;50,294662;45,917134;29,093857;36,503596;44,479382
16:19:48,139;2638,00;41,514278;20,498348;50,042913;50,294043;45,814248;29,042418;36,452154;44,582274
16:19:49,139;2639,00;41,512889;20,500496;50,044151;50,298997;45,865691;29,042418;36,760808;44,530828
16:19:50,139;2640,00;41,510573;20,497427;50,04508;50,298687;45,917134;29,042418;36,606481;44,479382
16:19:51,140;2641,00;41,510419;20,497734;50,044306;50,301009;45,917134;29,299613;36,966577;44,479382
16:19:52,140;2642,00;41,511036;20,498655;50,04477;50,301009;45,968577;29,042418;36,966577;44,582274
16:19:53,140;2643,00;41,509493;20,497274;50,045235;50,297294;45,917134;29,042418;36,81225;44,530828
16:19:54,139;2644,00;41,508875;20,496814;50,046473;50,293579;45,814248;29,093857;36,863692;44,530828
16:19:55,139;2645,00;41,509338;20,49712;50,046937;50,289554;45,711361;29,042418;36,863692;44,582274
16:19:56,140;2646,00;41,510419;20,497581;50,047402;50,285684;45,814248;29,042418;36,863692;44,530828
16:19:57,140;2647,00;41,511808;20,497581;50,047866;50,279183;45,814248;29,042418;36,863692;44,479382
16:19:58,139;2648,00;41,51397;20,499115;50,04833;50,269895;45,865691;29,042418;36,81225;44,479382
16:19:59,139;2649,00;41,51644;20,500036;50,048795;50,262465;45,711361;28,990979;36,709365;44,479382
16:20:00,140;2650,00;41,517829;20,503411;50,049104;50,255034;45,711361;28,836662;36,760808;44,530828
16:20:01,140;2651,00;41,523387;20,506633;50,049259;50,249462;45,762804;28,990979;36,760808;44,530828
16:20:02,139;2652,00;41,530797;20,512924;50,051116;50,23909;45,814248;29,093857;36,81225;44,427935
16:20:03,139;2653,00;41,537281;20,517067;50,050497;50,233518;45,762804;29,093857;36,966577;44,479382
16:20:04,141;2654,00;41,540832;20,519062;50,050497;50,227635;45,865691;29,042418;36,863692;44,582274
16:20:05,140;2655,00;41,544846;20,523051;50,04864;50,221444;45,762804;29,093857;36,709365;44,479382
16:20:06,139;2656,00;41,553645;20,530723;50,046628;50,212466;45,711361;29,145296;36,966577;44,530828
16:20:07,140;2657,00;41,55874;20,534712;50,045544;50,211382;45,814248;29,093857;36,863692;44,427935
16:20:08,140;2658,00;41,562445;20,537167;50,04477;50,207512;45,814248;29,093857;36,915135;44,530828
16:20:09,139;2659,00;41,565069;20,539776;50,042604;50,202868;45,814248;29,042418;36,863692;44,63372
16:20:10,140;2660,00;41,573252;20,545453;50,039353;50,196831;45,762804;29,093857;37,172346;44,479382
16:20:11,141;2661,00;41,575413;20,548521;50,035948;50,19002;45,711361;29,042418;37,120904;44,530828
16:20:12,139;2662,00;41,578038;20,550209;50,033782;50,183055;45,711361;29,042418;37,069462;44,582274
16:20:13,140;2663,00;41,580662;20,552204;50,032234;50,178411;45,762804;29,042418;37,069462;44,582274
16:20:14,141;2664,00;41,584985;20,556193;50,030222;50,173457;45,814248;29,093857;37,018019;44,582274
16:20:15,139;2665,00;41,593476;20,561564;50,027126;50,163241;45,762804;28,990979;37,069462;44,582274
16:20:16,140;2666,00;41,595946;20,564939;50,022483;50,157978;45,659918;28,990979;36,915135;44,530828
16:20:17,140;2667,00;41,597644;20,566934;50,019388;50,156276;45,659918;29,042418;36,966577;44,479382
16:20:18,140;2668,00;41,602121;20,569082;50,016602;50,154418;45,659918;29,145296;37,223789;44,530828
16:20:19,140;2669,00;41,605518;20,573378;50,010256;50,151632;45,608475;29,042418;37,326673;44,582274
16:20:20,140;2670,00;41,607833;20,573839;50,00747;50,151322;45,711361;29,145296;37,532442;44,479382
16:20:21,140;2671,00;41,609069;20,574759;50,004684;50,150548;45,557032;29,042418;37,583885;44,582274
16:20:22,140;2672,00;41,609995;20,5766;50,002363;50,148381;45,557032;29,042418;37,635327;44,530828
16:20:23,140;2673,00;41,613546;20,579516;49,996482;50,14544;45,608475;29,042418;37,481;44,530828
16:20:24,140;2674,00;41,614626;20,581664;49,992148;50,143892;45,608475;29,093857;37,686769;44,685166
16:20:25,140;2675,00;41,616942;20,582891;49,988279;50,141416;45,711361;29,042418;37,583885;44,530828
16:20:26,140;2676,00;41,616325;20,585193;49,985648;50,141106;45,608475;29,145296;37,532442;44,530828
16:20:27,141;2677,00;41,620647;20,587034;49,982397;50,135533;45,659918;29,093857;37,532442;44,582274
16:20:28,139;2678,00;41,624353;20,589643;49,9841;50,130116;45,659918;29,093857;37,069462;44,63372
16:20:29,141;2679,00;41,623581;20,590103;49,985648;50,128723;45,814248;29,093857;36,966577;44,530828
16:20:30,141;2680,00;41,625124;20,591331;49,98766;50,125162;45,814248;29,093857;36,297827;44,582274
