time;sensor_PT100_1;sensor_PT100_2;sensor_PT100_3;sensor_PT100_4;sensor_humidity_1;sensor_TH_1;sensor_humidity_2;sensor_TH_2
272.0;38,609351;-14,885031;32,571189;31,291748;47,203215;27,242052;49,672828;31,051949
273.0;38,608734;-14,883817;32,555484;31,281435;47,151771;27,242052;49,878597;31,000503
274.0;38,608271;-14,882298;32,541166;31,2722;47,151771;27,293491;49,775712;31,000503
275.0;38,609197;-14,881235;32,512682;31,255269;47,254658;27,190613;49,827155;30,794719
276.0;38,60858;-14,879565;32,497748;31,246341;47,717647;27,242052;49,72427;31,051949
277.0;38,607963;-14,878047;32,481428;31,238491;47,203215;27,190613;49,878597;31,051949
278.0;38,608888;-14,877591;32,46557;31,230334;47,151771;27,190613;49,981481;31,103396
279.0;38,608888;-14,875466;32,437549;31,21525;47,306101;27,190613;49,981481;31,051949
280.0;38,609042;-14,874706;32,421383;31,207862;47,203215;27,293491;50,135808;31,000503
281.0;38,608117;-14,873947;32,407527;31,198473;47,306101;27,293491;50,135808;31,206288
282.0;38,605957;-14,873795;32,391361;31,191085;47,254658;27,242052;50,135808;31,103396
283.0;38,605186;-14,874555;32,378429;31,182466;47,306101;27,396369;50,290135;31,103396
284.0;38,604415;-14,900215;32,350255;31,166304;47,306101;27,293491;50,290135;31,051949
285.0;38,604723;-14,900063;32,3384;31,15907;47,048885;27,293491;50,495905;31,000503
286.0;38,603027;-14,901885;32,325006;31,151067;47,151771;27,293491;50,547347;31,051949
287.0;38,603952;-14,900063;32,311458;31,144449;47,151771;27,190613;50,547347;31,051949
288.0;38,603335;-14,898545;32,285902;31,137061;47,100328;27,190613;50,650232;31,000503
289.0;38,603952;-14,895964;32,273278;31,132597;47,048885;27,190613;50,547347;31,000503
290.0;38,604261;-14,897178;32,259884;31,127672;47,151771;27,293491;50,701674;31,051949
291.0;38,60349;-14,896723;32,247414;31,123516;47,100328;27,190613;50,907443;31,000503
292.0;38,604415;-14,895204;32,221396;31,114281;47,151771;27,293491;50,856001;31,103396
