time;sensor_PT100_1;sensor_PT100_3;sensor_PT100_4;sensor_humidity_1;sensor_TH_1;sensor_humidity_2;sensor_TH_2 
2902.6;40,75;33,68;31,86;48,64;25,90;68,35;30,02  
2903.6;40,75;33,68;31,86;48,80;26,01;68,35;30,07  
2904.6;40,75;33,68;31,87;48,75;25,90;68,29;30,02  
2905.6;40,75;33,68;31,87;48,80;26,01;68,45;30,07  
2906.6;40,75;33,68;31,87;48,80;25,90;68,35;30,07  
2907.6;40,75;33,68;31,87;48,70;26,01;68,35;30,07  
2908.6;40,75;33,69;31,87;48,70;26,01;68,40;30,07  
2909.6;40,75;33,69;31,87;48,80;26,11;68,35;30,07  
2910.6;40,75;33,69;31,87;48,80;25,96;68,35;29,97  
2911.6;40,75;33,69;31,88;48,75;25,96;68,40;30,07  
2912.6;40,75;33,69;31,88;48,75;25,96;68,19;30,07  
2913.6;40,75;33,69;31,88;48,75;25,96;68,24;30,07  
2914.6;40,75;33,69;31,88;48,75;26,01;68,24;29,97  
2915.6;40,75;33,69;31,88;48,75;25,96;68,24;30,02  
2916.6;40,75;33,70;31,89;48,80;26,01;68,24;30,07  
2917.6;40,75;33,70;31,89;48,70;26,06;68,24;30,02  
2918.6;40,75;33,70;31,89;48,75;25,96;68,24;30,07  
2919.6;40,75;33,70;31,89;48,75;26,06;68,24;30,07  
2920.6;40,75;33,70;31,90;48,80;25,96;68,14;30,07  
2921.6;40,75;33,70;31,90;48,80;25,96;68,19;30,13  
2922.6;40,75;33,70;31,90;48,70;25,90;68,24;30,07  
2923.6;40,75;33,71;31,91;48,70;26,01;68,24;30,13  
2924.6;40,75;33,71;31,91;48,80;26,01;68,19;30,02  
2925.6;40,75;33,71;31,91;48,70;26,01;68,24;30,13  
2926.6;40,75;33,71;31,91;48,75;25,96;68,29;30,13  
2927.6;40,75;33,71;31,91;48,64;25,90;68,24;30,02  
2928.6;40,75;33,71;31,91;48,75;26,01;68,29;30,18  
2929.6;40,74;33,72;31,91;48,85;26,06;68,24;30,07  
2930.6;40,74;33,72;31,92;48,75;25,96;68,24;30,02  
2931.6;40,74;33,72;31,92;48,75;25,96;68,19;30,07  
2932.6;40,74;33,72;31,92;48,70;25,90;68,24;30,02  
2933.6;40,74;33,73;31,93;48,75;25,96;68,19;30,13  
2934.6;40,74;33,73;31,93;48,85;26,01;68,19;30,07  
2935.6;40,74;33,74;31,93;48,85;25,96;68,24;30,07  
2936.6;40,74;33,74;31,93;48,59;25,90;68,19;30,13  
2937.6;40,74;33,74;31,93;48,59;25,90;68,19;30,18  
2938.6;40,74;33,75;31,93;48,59;26,01;68,29;30,07  
2939.6;40,74;33,75;31,93;48,64;25,96;68,24;30,13  
2940.6;40,74;33,75;31,93;48,59;25,90;68,24;30,18  
2941.6;40,74;33,75;31,93;48,64;25,90;68,19;30,13  
2942.6;40,74;33,76;31,93;48,59;25,96;68,24;30,13  
2943.6;40,74;33,76;31,94;48,54;26,01;68,19;30,07  
2944.6;40,74;33,76;31,94;48,64;25,90;68,19;30,07  
2945.6;40,74;33,76;31,94;48,59;25,96;68,24;30,18  
2946.6;40,74;33,77;31,94;48,59;25,90;68,19;30,13  
2947.6;40,74;33,77;31,94;48,54;25,96;68,19;30,13  
2948.6;40,74;33,77;31,94;48,59;26,01;68,19;30,13  
2949.6;40,74;33,77;31,94;48,64;25,96;68,19;30,13  
2950.6;40,74;33,77;31,94;48,54;26,01;68,19;30,18  
2951.6;40,74;33,77;31,94;48,75;25,96;68,29;30,02  
2952.6;40,74;33,77;31,94;48,70;26,01;68,24;30,07  
2953.6;40,74;33,77;31,95;48,75;26,01;68,19;30,02  
2954.6;40,74;33,77;31,94;48,95;25,96;68,14;30,07  
2955.6;40,74;33,78;31,95;48,90;25,96;68,19;30,13  
2956.6;40,74;33,78;31,95;49,00;25,90;68,24;30,13  
2957.6;40,73;33,78;31,95;48,95;25,96;68,14;30,07  
2958.6;40,73;33,78;31,95;49,06;25,90;68,24;30,13  
2959.6;40,73;33,78;31,95;49,00;25,90;68,14;30,07  
2960.6;40,73;33,78;31,95;49,06;25,90;68,14;30,13  
2961.6;40,73;33,79;31,95;49,16;25,90;68,14;30,07  
2962.6;40,73;33,79;31,94;49,16;25,96;68,14;30,07  
2963.6;40,73;33,79;31,94;49,26;25,96;68,09;30,13  
2964.6;40,73;33,79;31,94;49,21;25,96;68,09;30,07  
2965.6;40,73;33,79;31,94;49,21;25,85;68,19;30,13  
2966.6;40,73;33,80;31,94;49,26;25,90;68,09;30,18  
2967.6;40,73;33,80;31,94;49,16;26,01;68,09;30,07  
2968.6;40,73;33,80;31,94;49,26;25,96;68,09;30,07  
2969.6;40,73;33,80;31,94;49,36;25,96;68,09;30,18  
2970.6;40,73;33,80;31,95;49,42;25,90;68,09;30,13  
2971.6;40,73;33,80;31,95;49,36;25,96;68,09;30,02  
2972.6;40,73;33,80;31,95;49,57;26,01;68,14;30,13  
2973.6;40,73;33,80;31,95;49,52;26,01;68,09;30,13  
2974.6;40,73;33,80;31,95;49,52;25,96;68,04;30,13  
2975.6;40,73;33,80;31,95;49,42;25,90;68,14;30,07  
2976.6;40,73;33,80;31,95;49,47;25,96;67,93;30,13  
2977.6;40,72;33,81;31,95;49,47;25,96;67,93;29,97  
2978.6;40,72;33,81;31,95;49,47;25,90;68,04;30,13  
2979.6;40,72;33,81;31,95;49,47;26,01;68,14;30,18  
2980.6;40,72;33,81;31,95;49,47;25,90;68,04;30,23  
2981.6;40,72;33,81;31,96;49,52;25,90;67,93;30,07  
2982.6;40,72;33,81;31,96;49,67;26,01;68,09;30,13  
2983.6;40,71;33,81;31,95;49,62;25,96;67,93;30,18  
2984.6;40,71;33,81;31,95;49,57;26,01;67,73;30,13  
2985.6;40,71;33,82;31,96;49,57;25,90;67,99;30,07  
2986.6;40,71;33,82;31,96;49,62;26,01;67,93;30,07  
2987.6;40,71;33,82;31,96;49,62;25,96;67,88;30,13  
2988.6;40,71;33,82;31,95;49,67;25,90;67,93;30,13  
2989.6;40,71;33,82;31,96;49,67;26,01;67,99;30,07  
2990.6;40,71;33,82;31,95;49,57;25,96;67,99;30,13  
2991.6;40,71;33,82;31,95;49,57;25,96;67,88;30,07  
2992.6;40,71;33,83;31,96;49,57;25,96;67,99;30,07  
2993.6;40,71;33,83;31,96;49,42;25,96;67,93;30,18  
2994.6;40,71;33,83;31,96;49,52;25,96;67,88;30,07  
2995.6;40,71;33,83;31,96;49,26;25,90;68,04;30,18  
2996.6;40,71;33,83;31,96;49,36;26,01;67,93;30,18  
2997.6;40,71;33,83;31,96;49,26;26,01;67,93;30,18  
2998.6;40,72;33,83;31,96;49,11;25,96;67,93;30,07  
2999.6;40,72;33,84;31,96;49,16;25,96;67,99;30,18  
3000.6;40,72;33,84;31,96;49,16;25,96;67,88;30,18  
3001.6;40,72;33,84;31,97;49,16;25,96;67,83;30,13  
3002.6;40,72;33,84;31,97;49,21;25,96;67,99;30,13  
3003.6;40,72;33,84;31,97;49,16;25,96;67,99;30,18  
3004.6;40,72;33,85;31,97;49,16;25,85;67,88;30,13  
3005.6;40,72;33,85;31,97;49,16;25,96;68,04;30,07  
3006.6;40,72;33,85;31,97;49,21;26,01;67,99;30,23  
3007.6;40,72;33,85;31,97;49,26;26,06;67,88;30,18  
3008.6;40,72;33,85;31,97;49,11;25,90;67,88;30,18  
3009.6;40,72;33,85;31,97;49,21;25,90;67,78;30,13  
3010.6;40,72;33,85;31,97;49,36;26,01;67,78;30,18  
3011.6;40,71;33,85;31,97;49,36;26,01;67,73;30,18  
3012.6;40,71;33,86;31,97;49,36;25,90;67,78;30,18  
3013.6;40,72;33,86;31,97;49,16;25,90;67,78;30,18  
3014.6;40,71;33,86;31,97;49,11;25,96;67,63;30,18  
3015.6;40,71;33,87;31,98;49,31;26,01;67,73;30,13  
3016.6;40,71;33,87;31,98;49,21;25,96;67,83;30,18  
3017.6;40,71;33,87;31,98;49,11;25,96;67,78;30,13  
3018.6;40,72;33,87;31,98;49,11;25,96;67,78;30,18  
3019.6;40,72;33,87;31,99;49,21;26,01;67,83;30,13  
3020.6;40,72;33,88;31,99;49,06;25,90;67,88;30,18  
3021.6;40,72;33,88;31,99;49,06;25,96;67,78;30,18  
3022.6;40,72;33,88;32,00;49,00;25,90;67,78;30,13  
3023.6;40,72;33,88;32,00;49,00;25,96;67,88;30,23  
3024.6;40,72;33,88;32,00;49,00;26,01;67,73;30,23  
3025.6;40,72;33,88;32,00;49,16;25,96;67,78;30,07  
3026.6;40,72;33,88;32,01;49,11;25,90;67,88;30,13  
3027.6;40,72;33,89;32,01;49,00;25,96;67,88;30,23  
3028.6;40,72;33,89;32,01;49,06;26,01;67,78;30,13  
3029.6;40,72;33,89;32,01;48,95;26,01;67,83;30,13  
3030.6;40,72;33,89;32,01;49,00;26,01;67,68;30,18  
3031.6;40,72;33,89;32,01;48,80;25,75;67,68;30,18  
3032.6;40,72;33,89;32,02;48,90;26,01;67,63;30,13  
3033.6;40,72;33,89;32,02;48,90;26,01;67,68;30,28  
3034.6;40,72;33,89;32,02;48,95;26,01;67,57;30,18  
3035.6;40,72;33,90;32,02;48,90;25,96;67,63;30,23  
3036.6;40,72;33,90;32,02;48,85;25,96;67,68;30,23  
3037.6;40,72;33,90;32,02;48,90;26,01;67,73;30,23  
3038.6;40,72;33,90;32,02;48,95;26,01;67,63;30,18  
3039.6;40,72;33,90;32,02;48,95;25,96;67,68;30,18  
3040.6;40,72;33,90;32,02;48,80;25,85;67,52;30,18  
3041.6;40,72;33,90;32,03;48,80;25,96;67,52;30,23  
3042.6;40,72;33,90;32,03;48,80;26,01;67,47;30,13  
3043.6;40,73;33,90;32,03;48,75;26,01;67,52;30,13  
3044.6;40,72;33,91;32,04;48,70;25,96;67,57;30,23  
3045.6;40,73;33,91;32,04;48,49;25,96;67,57;30,18  
3046.6;40,73;33,91;32,04;48,59;25,96;67,52;30,13  
3047.6;40,73;33,91;32,04;48,80;25,96;67,52;30,13  
3048.6;40,73;33,91;32,04;48,75;25,96;67,57;30,18  
3049.6;40,73;33,91;32,04;48,80;25,85;67,47;30,18  
3050.6;40,73;33,91;32,05;48,70;26,06;67,52;30,18  
3051.6;40,73;33,91;32,05;48,85;26,06;67,57;30,23  
3052.6;40,73;33,91;32,05;48,80;26,01;67,47;30,23  
3053.6;40,73;33,91;32,05;48,75;25,96;67,52;30,18  
3054.6;40,73;33,92;32,05;48,70;25,96;67,47;30,13  
3055.6;40,73;33,92;32,05;48,70;25,96;67,52;30,13  
3056.6;40,73;33,92;32,05;48,70;26,06;67,47;30,18  
3057.6;40,73;33,92;32,05;48,80;25,96;67,57;30,28  
3058.6;40,73;33,92;32,05;48,75;25,96;67,52;30,23  
3059.6;40,73;33,92;32,05;48,75;26,01;67,42;30,23  
3060.6;40,73;33,92;32,05;48,75;26,01;67,42;30,23  
3061.6;40,73;33,92;32,05;48,80;26,06;67,47;30,23  
3062.6;40,73;33,92;32,05;48,90;26,01;67,37;30,23  
3063.6;40,73;33,93;32,05;48,80;25,96;67,32;30,23  
3064.6;40,73;33,93;32,05;48,64;25,96;67,37;30,13  
3065.6;40,74;33,93;32,05;48,75;26,01;67,42;30,28  
3066.6;40,74;33,93;32,05;48,75;26,01;67,27;30,07  
3067.6;40,74;33,93;32,05;48,70;26,06;67,42;30,18  
3068.6;40,74;33,93;32,05;48,70;25,96;67,42;30,23  
3069.6;40,74;33,93;32,06;48,64;25,96;67,42;30,18  
3070.6;40,74;33,93;32,06;48,75;25,90;67,37;30,18  
3071.6;40,74;33,94;32,06;48,75;25,96;67,42;30,13  
3072.6;40,74;33,94;32,06;48,59;25,96;67,32;30,23  
3073.6;40,74;33,94;32,06;48,54;26,01;67,37;30,18  
3074.6;40,74;33,94;32,06;48,54;26,01;67,42;30,23  
3075.6;40,75;33,94;32,07;48,59;26,01;67,42;30,18  
3076.6;40,75;33,95;32,07;48,59;26,01;67,32;30,18  
3077.6;40,75;33,95;32,07;48,49;26,06;67,47;30,18  
3078.6;40,75;33,95;32,07;48,44;25,96;67,37;30,23  
3079.6;40,75;33,95;32,08;48,49;25,96;67,37;30,28  
3080.6;40,75;33,95;32,08;48,49;26,06;67,37;30,23  
3081.6;40,75;33,95;32,08;48,54;26,01;67,42;30,23  
3082.6;40,75;33,96;32,08;48,39;25,96;67,37;30,28  
3083.6;40,75;33,96;32,08;48,49;25,96;67,37;30,18  
3084.6;40,75;33,96;32,08;48,33;25,96;67,47;30,28  
3085.6;40,75;33,96;32,09;48,49;26,01;67,47;30,28  
3086.6;40,75;33,96;32,09;48,44;26,06;67,32;30,23  
3087.6;40,75;33,96;32,09;48,49;25,96;67,37;30,23  
3088.6;40,76;33,96;32,10;48,49;25,96;67,42;30,28  
3089.6;40,75;33,96;32,10;48,39;25,96;67,37;30,18  
3090.6;40,75;33,97;32,10;48,54;26,06;67,37;30,18  
3091.6;40,76;33,97;32,11;48,54;26,06;67,47;30,28  
3092.6;40,76;33,97;32,11;48,49;26,06;67,47;30,23  
3093.6;40,76;33,98;32,12;48,49;25,96;67,32;30,23  
3094.6;40,76;33,98;32,12;48,44;26,01;67,42;30,23  
3095.6;40,76;33,98;32,12;48,49;25,96;67,37;30,28  
3096.6;40,76;33,99;32,13;48,49;25,96;67,37;30,28  
3097.6;40,76;33,99;32,13;48,44;26,01;67,37;30,18  
3098.6;40,76;33,99;32,13;48,54;25,96;67,47;30,28  
3099.6;40,76;33,99;32,13;48,59;25,90;67,42;30,28  
3100.6;40,76;34,00;32,14;48,64;26,01;67,37;30,28  
3101.6;40,76;34,00;32,14;48,64;26,06;67,37;30,28  
3102.6;40,76;34,00;32,14;48,59;26,11;67,42;30,28  
3103.6;40,76;34,00;32,14;48,80;25,96;67,37;30,33  
3104.6;40,76;34,00;32,14;48,70;25,96;67,37;30,23  
3105.6;40,76;34,01;32,15;48,80;26,06;67,37;30,23  
3106.6;40,76;34,01;32,15;48,95;25,96;67,42;30,33  
3107.6;40,76;34,01;32,15;48,75;25,96;67,32;30,23  
3108.6;40,76;34,01;32,15;48,95;25,96;67,42;30,18  
3109.6;40,76;34,01;32,16;48,95;25,96;67,42;30,28  
3110.6;40,76;34,02;32,16;48,95;26,01;67,42;30,28  
3111.6;40,76;34,02;32,16;48,85;25,90;67,32;30,13  
3112.6;40,76;34,02;32,16;48,85;26,01;67,42;30,28  
3113.6;40,76;34,02;32,17;49,06;26,06;67,42;30,33  
3114.6;40,76;34,02;32,17;49,00;26,06;67,32;30,23  
3115.6;40,76;34,03;32,17;49,06;26,06;67,47;30,33  
3116.6;40,76;34,03;32,17;49,11;26,01;67,37;30,28  
3117.6;40,76;34,03;32,18;49,00;25,96;67,32;30,23  
3118.6;40,76;34,03;32,18;49,06;26,01;67,37;30,28  
3119.6;40,76;34,03;32,18;49,00;26,06;67,42;30,28  
3120.6;40,76;34,03;32,18;49,11;26,01;67,42;30,28  
3121.6;40,76;34,04;32,18;48,95;25,90;67,37;30,28  
3122.6;40,76;34,04;32,19;49,06;26,01;67,42;30,23  
3123.6;40,76;34,04;32,19;49,06;25,96;67,47;30,23  
3124.6;40,76;34,04;32,19;49,06;25,85;67,32;30,28  
3125.6;40,76;34,05;32,19;49,16;26,06;67,32;30,28  
3126.6;40,75;34,05;32,19;48,95;25,90;67,42;30,23  
3127.6;40,75;34,05;32,19;49,00;25,96;67,27;30,28  
3128.6;40,75;34,06;32,19;49,00;26,11;67,27;30,28  
3129.6;40,75;34,06;32,19;49,21;26,01;67,27;30,33  
3130.6;40,75;34,06;32,19;49,31;26,06;67,32;30,28  
3131.6;40,75;34,06;32,19;49,11;25,96;67,16;30,23  
3132.6;40,75;34,06;32,19;49,16;26,06;67,21;30,28  
3133.6;40,75;34,07;32,19;49,26;25,96;67,21;30,28  
3134.6;40,75;34,07;32,19;49,26;26,06;67,27;30,23  
3135.6;40,75;34,07;32,19;49,16;26,01;67,21;30,33  
3136.6;40,75;34,08;32,19;49,11;25,96;67,27;30,23  
3137.6;40,75;34,08;32,19;49,31;26,01;67,37;30,38  
3138.6;40,76;34,08;32,20;49,21;26,06;67,21;30,28  
3139.6;40,76;34,08;32,20;49,11;26,01;67,16;30,28  
3140.6;40,76;34,09;32,20;49,16;26,01;67,32;30,28  
3141.6;40,76;34,09;32,20;48,95;25,90;67,21;30,38  
3142.6;40,76;34,09;32,20;49,00;26,01;67,27;30,28  
3143.6;40,77;34,09;32,20;49,06;26,01;67,16;30,23  
3144.6;40,77;34,09;32,20;48,90;26,01;67,32;30,33  
3145.6;40,77;34,09;32,20;49,00;26,01;67,21;30,28  
3146.6;40,77;34,09;32,20;48,70;25,90;67,21;30,23  
3147.6;40,77;34,10;32,21;48,64;25,96;67,32;30,23  
3148.6;40,77;34,10;32,21;48,64;26,01;67,27;30,33  
3149.6;40,78;34,10;32,21;48,59;26,01;67,32;30,28  
3150.6;40,78;34,10;32,21;48,54;26,01;67,01;30,23  
3151.6;40,78;34,10;32,21;48,44;25,90;67,16;30,28  
3152.6;40,78;34,10;32,21;48,44;26,06;67,06;30,33  
3153.6;40,78;34,11;32,21;48,49;26,06;67,16;30,28  
3154.6;40,79;34,11;32,22;48,39;26,01;67,21;30,23  
3155.6;40,79;34,11;32,22;48,28;25,96;67,37;30,33  
3156.6;40,79;34,11;32,22;48,28;26,01;67,06;30,38  
3157.6;40,79;34,11;32,22;48,13;26,01;67,01;30,28  
3158.6;40,80;34,12;32,22;48,18;25,96;67,11;30,28  
3159.6;40,80;34,12;32,22;48,13;26,06;67,11;30,33  
3160.6;40,80;34,12;32,23;48,08;25,96;67,01;30,33  
3161.6;40,80;34,12;32,23;48,18;26,06;67,06;30,23  
3162.6;40,81;34,12;32,23;48,18;26,06;67,11;30,28  
3163.6;40,81;34,12;32,23;48,13;25,96;67,11;30,33  
3164.6;40,81;34,13;32,23;48,18;25,90;67,06;30,33  
3165.6;40,81;34,13;32,24;47,87;25,96;67,06;30,23  
3166.6;40,81;34,13;32,24;48,13;25,96;67,11;30,28  
3167.6;40,82;34,13;32,24;48,08;26,01;67,06;30,33  
3168.6;40,82;34,13;32,24;47,97;26,01;67,06;30,23  
3169.6;40,82;34,14;32,24;48,08;26,01;67,11;30,33  
3170.6;40,82;34,14;32,25;48,13;26,11;67,11;30,38  
3171.6;40,82;34,14;32,25;48,03;26,06;67,06;30,28  
3172.6;40,82;34,14;32,25;48,08;26,06;67,06;30,38  
3173.6;40,82;34,15;32,25;48,03;26,01;67,11;30,38  
3174.6;40,82;34,15;32,25;47,97;26,01;67,06;30,38  
3175.6;40,82;34,15;32,25;47,97;25,96;67,01;30,23  
3176.6;40,82;34,15;32,25;48,13;26,01;67,11;30,28  
3177.6;40,82;34,15;32,25;48,08;26,11;67,16;30,33  
3178.6;40,82;34,15;32,25;48,03;26,01;67,16;30,28  
3179.6;40,82;34,15;32,25;47,97;26,01;67,01;30,28  
3180.6;40,82;34,16;32,25;48,03;26,01;67,11;30,23  
3181.6;40,82;34,16;32,25;48,03;26,01;66,96;30,43  
3182.6;40,82;34,16;32,25;48,23;25,90;66,91;30,33  
3183.6;40,82;34,16;32,25;48,13;26,01;66,91;30,23  
3184.6;40,82;34,16;32,26;48,08;26,01;67,01;30,38  
3185.6;40,82;34,16;32,26;48,39;26,06;67,01;30,33  
3186.6;40,82;34,16;32,26;48,39;26,06;66,96;30,28  
3187.6;40,81;34,16;32,26;48,28;26,06;66,91;30,33  
3188.6;40,81;34,17;32,26;48,49;26,01;67,01;30,43  
3189.6;40,81;34,17;32,26;48,49;26,06;66,85;30,28  
3190.6;40,81;34,17;32,26;48,54;26,01;66,91;30,33  
3191.6;40,81;34,17;32,26;48,49;26,01;66,91;30,28  
3192.6;40,81;34,17;32,26;48,44;26,01;67,01;30,33  
3193.6;40,81;34,17;32,26;48,44;26,01;66,91;30,43  
3194.6;40,81;34,17;32,27;48,49;26,01;67,01;30,28  
3195.6;40,81;34,17;32,27;48,54;26,01;67,16;30,43  
3196.6;40,81;34,17;32,27;48,44;26,01;66,96;30,43  
3197.6;40,81;34,17;32,27;48,33;25,96;66,85;30,23  
3198.6;40,81;34,18;32,27;48,44;26,06;67,01;30,38  
3199.6;40,81;34,18;32,27;48,49;26,06;66,85;30,28  
3200.6;40,81;34,18;32,28;48,70;26,01;66,85;30,38  
3201.6;40,81;34,18;32,28;48,64;25,96;66,80;30,28  
3202.6;40,81;34,19;32,28;48,49;26,06;66,80;30,38  
3203.6;40,81;34,19;32,29;48,59;26,06;66,85;30,49  
3204.6;40,81;34,19;32,29;48,54;26,01;66,85;30,28  
3205.6;40,81;34,19;32,29;48,64;26,01;66,85;30,28  
3206.6;40,81;34,19;32,29;48,49;26,01;66,80;30,33  
3207.6;40,81;34,20;32,30;48,44;25,96;66,85;30,38  
3208.6;40,81;34,20;32,30;48,49;25,96;66,85;30,38  
3209.6;40,81;34,20;32,30;48,64;26,01;66,75;30,28  
3210.6;40,81;34,20;32,30;48,49;26,06;66,80;30,38  
3211.6;40,81;34,20;32,30;48,44;25,96;66,75;30,38  
3212.6;40,81;34,20;32,31;48,54;26,01;66,75;30,33  
3213.6;40,81;34,20;32,31;48,49;26,01;66,80;30,28  
3214.6;40,81;34,20;32,31;48,70;26,01;66,80;30,38  
3215.6;40,80;34,21;32,31;48,64;25,96;66,75;30,38  
3216.6;40,80;34,21;32,31;48,44;25,90;66,80;30,33  
3217.6;40,80;34,21;32,31;48,54;26,06;66,75;30,28  
3218.6;40,80;34,21;32,32;48,44;26,01;66,75;30,38  
3219.6;40,80;34,21;32,32;48,49;26,11;66,80;30,38  
3220.6;40,80;34,21;32,32;48,54;25,96;66,75;30,33  
3221.6;40,80;34,21;32,32;48,64;26,01;66,85;30,43  
3222.6;40,80;34,22;32,33;48,64;25,96;66,80;30,33  
3223.6;40,80;34,22;32,33;48,70;26,01;66,70;30,38  
3224.6;40,80;34,22;32,33;48,54;25,96;66,60;30,33  
3225.6;40,80;34,22;32,33;48,59;26,01;66,85;30,49  
3226.6;40,79;34,22;32,33;48,75;25,96;66,80;30,54  
3227.6;40,79;34,22;32,33;48,70;26,01;66,65;30,43  
3228.6;40,79;34,22;32,34;48,64;25,96;66,75;30,33  
3229.6;40,79;34,22;32,33;48,54;26,01;66,70;30,38  
3230.6;40,79;34,22;32,33;48,64;25,96;66,70;30,49  
3231.6;40,79;34,22;32,33;48,59;25,96;66,75;30,38  
3232.6;40,78;34,22;32,33;48,59;26,06;66,75;30,33  
3233.6;40,78;34,22;32,33;48,59;25,90;66,80;30,43  
3234.6;40,78;34,22;32,33;48,54;25,96;66,55;30,38  
3235.8;40,78;34,22;32,33;48,64;26,01;66,60;30,43  
3236.6;40,78;34,22;32,33;48,70;26,06;66,80;30,33  
3237.6;40,78;34,22;32,34;48,54;25,90;66,65;30,43  
3238.6;40,78;34,22;32,34;48,59;25,90;66,65;30,38  
3239.6;40,77;34,22;32,34;48,39;26,01;66,60;30,33  
3240.6;40,78;34,22;32,34;48,49;25,96;66,70;30,43  
3241.6;40,77;34,22;32,34;48,44;25,96;66,70;30,43  
3242.6;40,77;34,22;32,34;48,54;25,96;66,60;30,43  
3243.6;40,78;34,22;32,34;48,44;26,01;66,65;30,33  
3244.6;40,78;34,22;32,34;48,54;26,01;66,65;30,38  
3245.6;40,78;34,23;32,35;48,49;25,96;66,60;30,43  
3246.6;40,78;34,23;32,35;48,44;25,96;66,65;30,43  
3247.6;40,78;34,23;32,35;48,33;26,01;66,65;30,33  
3248.6;40,78;34,23;32,35;48,28;26,01;66,65;30,33  
3249.6;40,78;34,23;32,36;48,39;26,06;66,70;30,43  
3250.6;40,78;34,23;32,36;48,33;26,06;66,65;30,33  
3251.6;40,78;34,23;32,36;48,28;26,01;66,65;30,28  
3252.6;40,79;34,23;32,36;48,18;26,01;66,70;30,38  
3253.6;40,79;34,23;32,36;48,13;25,96;66,70;30,49  
3254.6;40,79;34,23;32,37;48,33;26,01;66,65;30,43  
3255.6;40,79;34,23;32,37;48,28;25,90;66,65;30,33  
3256.6;40,79;34,24;32,37;48,23;25,90;66,70;30,43  
3257.6;40,79;34,24;32,37;48,44;25,96;66,70;30,38  
3258.6;40,79;34,24;32,37;48,54;26,06;66,65;30,38  
3259.6;40,79;34,24;32,37;48,49;26,06;66,70;30,33  
3260.6;40,78;34,24;32,37;48,49;25,96;66,70;30,43  
3261.6;40,78;34,24;32,37;48,49;25,96;66,65;30,38  
3262.6;40,78;34,24;32,37;48,70;25,90;66,65;30,43  
3263.6;40,78;34,25;32,37;48,64;26,06;66,65;30,38  
3264.6;40,78;34,25;32,37;48,64;26,06;66,65;30,38  
3265.6;40,78;34,25;32,37;48,64;25,90;66,70;30,43  
3266.6;40,78;34,25;32,37;48,64;25,90;66,55;30,38  
3267.6;40,78;34,25;32,38;48,70;25,90;66,49;30,43  
3268.6;40,77;34,25;32,38;48,85;26,01;66,75;30,43  
3269.6;40,77;34,25;32,38;48,70;26,01;66,60;30,43  
3270.6;40,77;34,25;32,38;48,64;25,90;66,65;30,43  
3271.6;40,77;34,26;32,38;48,80;25,90;66,65;30,43  
3272.6;40,77;34,26;32,39;48,80;26,01;66,60;30,43  
3273.6;40,76;34,26;32,39;48,90;26,01;66,44;30,38  
3274.6;40,76;34,26;32,39;48,95;25,96;66,44;30,43  
3275.6;40,76;34,26;32,40;48,90;25,85;66,65;30,49  
3276.6;40,76;34,26;32,40;48,90;26,01;66,49;30,38  
3277.6;40,76;34,26;32,40;48,90;25,96;66,44;30,43  
3278.6;40,76;34,27;32,40;48,80;26,01;66,55;30,33  
3279.6;40,76;34,27;32,41;48,70;25,96;66,65;30,54  
3280.6;40,76;34,27;32,41;48,70;25,90;66,49;30,49  
3281.6;40,76;34,27;32,41;48,75;25,90;66,44;30,38  
3282.6;40,76;34,27;32,41;48,80;26,06;66,55;30,38  
3283.6;40,76;34,27;32,41;48,80;26,01;66,49;30,49  
3284.6;40,76;34,27;32,41;48,75;25,90;66,49;30,49  
3285.6;40,76;34,27;32,41;48,75;25,96;66,55;30,43  
3286.6;40,76;34,28;32,42;48,64;26,06;66,49;30,43  
3287.6;40,76;34,28;32,42;48,64;26,01;66,60;30,49  
3288.6;40,76;34,28;32,42;48,70;25,90;66,44;30,43  
3289.6;40,76;34,28;32,42;48,80;25,96;66,55;30,49  
3290.6;40,76;34,28;32,43;48,75;25,85;66,49;30,49  
3291.6;40,76;34,29;32,43;48,85;25,96;66,55;30,49  
3292.6;40,76;34,29;32,43;48,75;25,96;66,55;30,49  
3293.6;40,76;34,29;32,43;48,80;25,96;66,49;30,43  
3294.6;40,76;34,29;32,43;48,90;26,01;66,39;30,43  
3295.6;40,76;34,29;32,44;48,85;25,96;66,44;30,43  
3296.6;40,76;34,29;32,44;48,90;25,96;66,55;30,54  
3297.6;40,76;34,29;32,44;48,90;25,96;66,39;30,43  
3298.6;40,76;34,30;32,44;48,85;25,96;66,39;30,43  
3299.6;40,76;34,30;32,44;48,90;25,85;66,44;30,54  
3300.6;40,76;34,30;32,44;48,90;25,96;66,34;30,49  
3301.6;40,76;34,30;32,44;48,90;26,01;66,39;30,59  
3302.6;40,76;34,30;32,44;48,95;25,96;66,34;30,49  
3303.6;40,76;34,30;32,44;48,85;25,90;66,44;30,54  
3304.6;40,76;34,30;32,44;48,95;25,96;66,39;30,54  
3305.6;40,76;34,30;32,44;48,95;26,06;66,29;30,49  
3306.6;40,76;34,30;32,44;48,80;26,01;66,44;30,49  
3307.6;40,76;34,30;32,44;48,80;25,90;66,44;30,43  
3308.6;40,76;34,31;32,44;48,75;25,90;66,34;30,49  
3309.6;40,76;34,31;32,44;48,95;25,96;66,29;30,49  
3310.6;40,76;34,31;32,44;48,90;26,01;66,44;30,43  
